Key,Text,Tooltip,English,Override by key,Mapped by text,Mapped by pattern,Vanilla,2.2 translation,2.2 translation shortened key,Source,Short Key,File
character_skills_localised_description_hv_skill_ability_impetuous_charge_expertise,勇莽冲锋可奋三军，却也颇费精力！,True,"A reckless charge, inspiring but exhausting!",,,,勇莽冲锋可奋三军，却也颇费精力！,,鲁莽的冲锋，虽可振奋人心却也很令人疲惫！,Vanilla,character_skills_localised_description_hv_skill_ability_impetuous_charge,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_impetuous_charge_instinct,勇莽冲锋可奋三军，却也颇费精力！,True,"A reckless charge, inspiring but exhausting!",,,,勇莽冲锋可奋三军，却也颇费精力！,,鲁莽的冲锋，虽可振奋人心却也很令人疲惫！,Vanilla,character_skills_localised_description_hv_skill_ability_impetuous_charge,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_indomitable_warrior_instinct,此人屡败屡战。,True,This man has learnt to overcome defeat.,,,,,此人屡败屡战。,此人屡败屡战。,2.2 translation,character_skills_localised_description_hv_skill_ability_indomitable_warrior,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_indomitable_warrior_resolve,此人屡败屡战。,True,This man has learnt to overcome defeat.,,,,,,此人屡败屡战。,2.2 translation shortened key,character_skills_localised_description_hv_skill_ability_indomitable_warrior,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_inner_fire,长解天道则称信。,True,A lifetime spent learning the ways of heaven will turn thoughts into belief.,,,,长解天道则称信。,长解天道则称信,,Vanilla,character_skills_localised_description_hv_skill_ability_inner,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_inner_vitality_resolve,以战为生的勇士。,True,A warrior who feels truly alive in battle.,,以战为生的勇士。,,,,在战斗中找到生活的方式。,Mapped by text,character_skills_localised_description_hv_skill_ability_inner_vitality,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_inspection_authority,以非凡的观察力纵观战场。,True,A close observation of the battlefield can bring remarkable insights.,,,,,以非凡的观察力纵观战场。,以非凡的观察力纵观战场。,2.2 translation,character_skills_localised_description_hv_skill_ability_inspection,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_inspection_cunning,以非凡的观察力纵观战场。,True,A look at the battlefield with remarkable insight.,,,,,,以非凡的观察力纵观战场。,2.2 translation shortened key,character_skills_localised_description_hv_skill_ability_inspection,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_inspection_healer,以非凡的观察力纵观战场。,True,A look at the battlefield with remarkable insight.,,,,,以非凡的观察力纵观战场。,以非凡的观察力纵观战场。,2.2 translation,character_skills_localised_description_hv_skill_ability_inspection,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_inspection_resolve,以非凡的观察力纵观战场。,True,A look at the battlefield with remarkable insight.,,,,,,以非凡的观察力纵观战场。,2.2 translation shortened key,character_skills_localised_description_hv_skill_ability_inspection,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_inspiring_words_authority,刘备的话语可以促使麾下将士拼死效命,True,Liu Bei's words drive his men to greatness!,,,,刘备的话语可以促使麾下将士拼死效命,,刘备的话语可以促使麾下将士拼死效命,Vanilla,character_skills_localised_description_hv_skill_ability_inspiring_words,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_internal_blaze_instinct,心火燎原不能自已，马超化怨作勇悍而冲锋！,True,Ma Chao's internal strife manifests in bursts of rage; uncontrollable charges at the enemy!,,,,心火燎原不能自已，马超化怨作勇悍而冲锋！,,马超心中烈火化作无穷暴怒，奋勇冲锋不能自己！,Vanilla,character_skills_localised_description_hv_skill_ability_internal_blaze,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_into_the_breach_instinct,坚定之心，锋利宝刃，足以撕破敌阵,True,"A charge, fuelled by stern hearts and sterner blades, will rip enemy lines apart.",,,,坚定之心，锋利宝刃，足以撕破敌阵,只要心怀坚定，手持利刃发起冲锋，便能突破敌人的阵线。,只要心怀坚定，手持利刃发起冲锋，便能突破敌人的阵线。,Vanilla,character_skills_localised_description_hv_skill_ability_into_the_breach,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_into_the_breach_resolve,坚定之心，锋利宝刃，足以撕破敌阵,True,"A charge, fuelled by stern hearts and sterner blades, will rip enemy lines apart.",,,,坚定之心，锋利宝刃，足以撕破敌阵,,只要心怀坚定，手持利刃发起冲锋，便能突破敌人的阵线。,Vanilla,character_skills_localised_description_hv_skill_ability_into_the_breach,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_inward_focus_expertise,专注于形则可避敌锋芒,True,A focus on form allows one to evade and manoeuvre.,,,,专注于形则可避敌锋芒,,专注于形则可避敌锋芒,Vanilla,character_skills_localised_description_hv_skill_ability_inward_focus,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_judgement,不可令情绪掩盖你的眼界,True,Do not let emotion cloud your acuity.,,,,不可令情绪掩盖你的眼界,根基固则力稳,,Vanilla,character_skills_localised_description_hv_skill_ability,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_kingmaker_cunning,荀彧是位有能辅佐帝王之士，没有人会怀疑这一点。,True,Xun Yu has the power to influence the emperor. No one doubts his reputation.,,,,,,荀彧是位有能辅佐帝王之士，没有人会怀疑这一点。,2.2 translation shortened key,character_skills_localised_description_hv_skill_ability_kingmaker,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_knowledge_of_the_body,力不在大，而在于准,True,"Sometimes it's not what you hit or how hard, but where.",,,,力不在大，而在于准,力不在大，而在于准,,Vanilla,character_skills_localised_description_hv_skill_ability_knowledge_of_the,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_knowledge_of_the_mind,用兵之道，攻心为上,True,If you can conquer the mind of the enemy then half the battle is won.,,,,用兵之道，攻心为上,用兵之道，攻心为上,,Vanilla,character_skills_localised_description_hv_skill_ability_knowledge_of_the,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_knowledge_of_the_spirit,不在身心，而在其神,True,"True strength lies not in the mind or body, but within the spirit.",,,,不在身心，而在其神,不在身心，而在其神,,Vanilla,character_skills_localised_description_hv_skill_ability_knowledge_of_the,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_mark_target_authority,选定目标集中射击。,True,Choose the targets to focus fire.,,,,,,选定目标集中射击。,2.2 translation shortened key,character_skills_localised_description_hv_skill_ability_mark_target,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_mark_target_cunning,选定目标集中射击。,True,Choose the targets to focus fire.,,,,,选定目标集中射击。,选定目标集中射击。,2.2 translation,character_skills_localised_description_hv_skill_ability_mark_target,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_mark_target_expertise,选定目标集中射击。,True,Choose the targets to focus fire.,,,,,,选定目标集中射击。,2.2 translation shortened key,character_skills_localised_description_hv_skill_ability_mark_target,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_mark_target_resolve,选定目标集中射击。,True,Choose the targets to focus fire.,,,,,,选定目标集中射击。,2.2 translation shortened key,character_skills_localised_description_hv_skill_ability_mark_target,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_mark_target_scholar,选定目标集中射击。,True,Choose the targets to focus fire.,,,,,,选定目标集中射击。,2.2 translation shortened key,character_skills_localised_description_hv_skill_ability_mark_target,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_mighty_thrust_instinct,此人高呼一声，策马飞奔。他冲入敌阵的劲道之强，足以将大批士兵一举震飞。,False,"With a shout, this man spurs on their horse. The warrior can plough into enemies with such force that scores of men go flying.",,此人高呼一声，策马飞奔。他冲入敌阵的劲道之强，足以将大批士兵一举震飞。,,,,,Mapped by text,character_skills_localised_description_hv_skill_ability_mighty_thrust,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_mock_authority,此英雄向敌将大胆喊话，令对方心神动摇。,False,"This hero accosts the enemy hero, shaking them to the core.",,此英雄向敌将大胆喊话，令对方心神动摇。,,,,,Mapped by text,character_skills_localised_description_hv_skill_ability_mock,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_mock_cunning,此英雄向敌将大胆喊话，令对方心神动摇。,False,"This hero accosts the enemy hero, shaking them to the core.",,此英雄向敌将大胆喊话，令对方心神动摇。,,,,,Mapped by text,character_skills_localised_description_hv_skill_ability_mock,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_mock_expertise,此英雄向敌将大胆喊话，令对方心神动摇。,False,"This hero accosts the enemy hero, shaking them to the core.",,此英雄向敌将大胆喊话，令对方心神动摇。,,,,,Mapped by text,character_skills_localised_description_hv_skill_ability_mock,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_mortal_strike_authority,可发出非常有力的一击。,True,Delivers a very powerful blow.,,可发出非常有力的一击。,,,,,Mapped by text,character_skills_localised_description_hv_skill_ability_mortal_strike,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_mortal_strike_expertise,可发出非常有力的一击。,True,Delivers a very powerful blow.,,可发出非常有力的一击。,,,,,Mapped by text,character_skills_localised_description_hv_skill_ability_mortal_strike,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_mortal_strike_instinct,可发出非常有力的一击。,True,Delivers a very powerful blow.,,可发出非常有力的一击。,,,,,Mapped by text,character_skills_localised_description_hv_skill_ability_mortal_strike,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_nature_s_ally_authority,森林为懂得尊重的人提供了通行路径和更稳固的立足之地。,True,"The forest provides a path, and surer footing, for the respectful.",,森林为懂得尊重的人提供了通行路径和更稳固的立足之地。,,,,敬爱森林者，森林将为其提供据点与前路,Mapped by text,character_skills_localised_description_hv_skill_ability_nature_s_ally,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_nature_s_ally_cunning,敬爱山林，林即如家，山是前路。 ,True,"The forest provides a path, and surer footing, for the respectful. ",,,,敬爱山林，林即如家，山是前路。 ,,敬爱森林者，森林将为其提供据点与前路,Vanilla,character_skills_localised_description_hv_skill_ability_nature_s_ally,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_nature_s_ally_resolve,敬爱山林，林即如家，山是前路。 ,True,"The forest provides a path, and surer footing, for the respectful. ",,,,敬爱山林，林即如家，山是前路。 ,,敬爱森林者，森林将为其提供据点与前路,Vanilla,character_skills_localised_description_hv_skill_ability_nature_s_ally,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_oil_bomb_cunning,扔掷黏糊糊油罐至目标敌人。,True,Throw a sticky pot of oil onto the enemy.,,,,,,扔掷黏糊糊油罐至目标敌人。,2.2 translation shortened key,character_skills_localised_description_hv_skill_ability_oil_bomb,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_one_with_heaven,上观则为天，深察则为妙,True,Look up and you will see the sky; look inward and you will see heaven.,,,,上观则为天，深察则为妙,上观则为天，深察则为妙,,Vanilla,character_skills_localised_description_hv_skill_ability_one_with,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_one_with_the_land,劳于地者必亲之,True,Generations working the land will breed a kinship with it.,,,,劳于地者必亲之,劳于地者必亲之,,Vanilla,character_skills_localised_description_hv_skill_ability_one_with_the,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_one_with_the_people,兄弟不弃，可谓安心,True,Knowledge that your comrades will never abandon you brings tremendous comfort.,,,,兄弟不弃，可谓安心,兄弟不弃，可谓安心,,Vanilla,character_skills_localised_description_hv_skill_ability_one_with_the,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_order_of_tyrant_authority,傲慢即信心所在。,True,Pride and confidence go hand in hand.,,傲慢即信心所在。,,,,傲慢即信心所在,Mapped by text,character_skills_localised_description_hv_skill_ability_order_of_tyrant,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_order_of_tyrant_instinct,傲慢即信心所在,True,Confidence and pride go hand in hand.,,,,,傲慢即信心所在,傲慢即信心所在,2.2 translation,character_skills_localised_description_hv_skill_ability_order_of_tyrant,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_order_of_tyrant_resolve,傲慢即信心所在。,True,Pride and confidence go hand in hand.,,傲慢即信心所在。,,,,傲慢即信心所在,Mapped by text,character_skills_localised_description_hv_skill_ability_order_of_tyrant,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_overwhelm_instinct,展现出势不可挡的愤怒。,True,A display of unstoppable fury.,,展现出势不可挡的愤怒。,,,,,Mapped by text,character_skills_localised_description_hv_skill_ability_overwhelm,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_overwhelm_resolve,展现出势不可挡的愤怒。,True,A display of unstoppable fury.,,展现出势不可挡的愤怒。,,,,,Mapped by text,character_skills_localised_description_hv_skill_ability_overwhelm,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_poisioned_blade_resolve,敌非惧锋利，乃是怕毒厉,True,"The thing to fear is not the bolt itself, but the dark and toxic unguent coated across its ever-increasing tip.",,,,敌非惧锋利，乃是怕毒厉,,以毒素减慢战士的速度，慢慢地消耗他们的生命,Vanilla,character_skills_localised_description_hv_skill_ability_poisioned_blade,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_preach,斯言聚神,True,These words will fortify the spirit.,,,,斯言聚神,斯言聚神,,Vanilla,character_skills_localised_description_hv_skill_ability,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_quickfire_expertise,此弓手不断引弓放箭，越放越快，毫不留手。,True,"This shooter fires and fires, faster and faster, never relenting.",,此弓手不断引弓放箭，越放越快，毫不留手。,,,,太史慈一箭紧接一箭，一箭快过一箭,Mapped by text,character_skills_localised_description_hv_skill_ability_quickfire,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_rage_of_lu_bu_instinct,画戟猛烈地横扫，打击吕布周围的所有敌人,True,"With a mighty sweep, Lü Bu strikes all around him.",,,,画戟猛烈地横扫，打击吕布周围的所有敌人,,画戟猛烈地横扫，打击吕布周围的所有敌人,Vanilla,character_skills_localised_description_hv_skill_ability_rage_of_lu_bu,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_rally_the_troops_cunning,此将召集兵士奋勇作战，鼓励他们作最后一搏。,False,"This general rallies the troops to greater feats, inspiring them to make one final effort.",,此将召集兵士奋勇作战，鼓励他们作最后一搏。,,,,,Mapped by text,character_skills_localised_description_hv_skill_ability_rally_the_troops,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_reckless_strike_instinct,此乃绝死一击，若中，则战局可定；若不中……亦可定。,True,"Should this blow strike true, the battle is done. Should it not, then… it may still also be done.",,,,此乃绝死一击，若中，则战局可定；若不中……亦可定。,,,Vanilla,character_skills_localised_description_hv_skill_ability_reckless_strike,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_reckless_strike_resolve,此乃绝死一击，若中，则战局可定；若不中……亦可定。,True,"Should this blow strike true, the battle is done. Should it not, then… it may still also be done.",,,,此乃绝死一击，若中，则战局可定；若不中……亦可定。,,,Vanilla,character_skills_localised_description_hv_skill_ability_reckless_strike,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_reign_of_terror_instinct,暴君震怒，属下瑟瑟发抖,True,The tyrant rages; his men hold through fear.,,,,暴君震怒，属下瑟瑟发抖,,暴君震怒，属下瑟瑟发抖,Vanilla,character_skills_localised_description_hv_skill_ability_reign_of_terror,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_resolve_of_the_righteous_authority,以寡击众，则士卒必效死：所谓兵不在多，而在其用,True,An outnumbered army will fight even harder. Skill trumps numbers.,,,,以寡击众，则士卒必效死：所谓兵不在多，而在其用,,以寡击众，则士卒必效死：所谓兵不在多，而在其用,Vanilla,character_skills_localised_description_hv_skill_ability_resolve_of_the_righteous,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_resolve_of_the_righteous_expertise,以寡击众，则士卒必效死：所谓兵不在多，而在其用,True,An outnumbered army will fight even harder. Skill trumps numbers.,,,,以寡击众，则士卒必效死：所谓兵不在多，而在其用,,以寡击众，则士卒必效死：所谓兵不在多，而在其用,Vanilla,character_skills_localised_description_hv_skill_ability_resolve_of_the_righteous,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_restore_authority,从战场上喘息片刻，为我军疗伤。,True,A moment's respite from battlefield to heal our troops.,,从战场上喘息片刻，为我军疗伤。,,,,,Mapped by text,character_skills_localised_description_hv_skill_ability_restore,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_restore_cunning,从战场上喘息片刻，为我军疗伤。,True,A moment's respite from battlefield to heal our troops.,,从战场上喘息片刻，为我军疗伤。,,,,,Mapped by text,character_skills_localised_description_hv_skill_ability_restore,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_roar_of_the_beast_instinct,"常胜将军雄威盛怒,敌军闻之皆尽胆寒!",True,The fury of the victorious warrior is fearful to behold!,,,,"常胜将军雄威盛怒,敌军闻之皆尽胆寒!",,百胜之将的怒火，将何等的可怕！,Vanilla,character_skills_localised_description_hv_skill_ability_roar_of_the_beast,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_royal_blood_authority,如果以弓箭射伤此人，弓箭手将遭受全中国的谴责。,True,"Fearing retribution, enemies hesitate to fire upon a scion of the Han.",,,,,,如果以弓箭射伤此人，弓箭手将遭受全中国的谴责。,2.2 translation shortened key,character_skills_localised_description_hv_skill_ability_royal_blood,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_royal_blood_cunning,如果以弓箭射伤此人，弓箭手将遭受全中国的谴责。,True,"Fearing retribution, enemies hesitate to fire upon a scion of the Han.",,,,,如果以弓箭射伤此人，弓箭手将遭受全中国的谴责。,如果以弓箭射伤此人，弓箭手将遭受全中国的谴责。,2.2 translation,character_skills_localised_description_hv_skill_ability_royal_blood,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_royal_blood_expertise,如果以弓箭射伤此人，弓箭手将遭受全中国的谴责。,True,"Fearing retribution, enemies hesitate to fire upon a scion of the Han.",,,,,如果以弓箭射伤此人，弓箭手将遭受全中国的谴责。,如果以弓箭射伤此人，弓箭手将遭受全中国的谴责。,2.2 translation,character_skills_localised_description_hv_skill_ability_royal_blood,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_royal_blood_instinct,如果以弓箭射伤此人，弓箭手将遭受全中国的谴责。,True,"Fearing retribution, enemies hesitate to fire upon a scion of the Han.",,,,,如果以弓箭射伤此人，弓箭手将遭受全中国的谴责。,如果以弓箭射伤此人，弓箭手将遭受全中国的谴责。,2.2 translation,character_skills_localised_description_hv_skill_ability_royal_blood,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_royal_blood_resolve,如果以弓箭射伤此人，弓箭手将遭受全中国的谴责。,True,"Fearing retribution, enemies hesitate to fire upon a scion of the Han.",,,,,如果以弓箭射伤此人，弓箭手将遭受全中国的谴责。,如果以弓箭射伤此人，弓箭手将遭受全中国的谴责。,2.2 translation,character_skills_localised_description_hv_skill_ability_royal_blood,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_scattering_blows_instinct,迅猛而一致的攻击，如狂风暴雨般席卷敌军。,True,The attacks fall with such consistency that they are as a rain of strikes falling upon the foe.,,,,迅猛而一致的攻击，如狂风暴雨般席卷敌军。,,迅猛而一致的攻击，如狂风暴雨般席卷敌军。,Vanilla,character_skills_localised_description_hv_skill_ability_scattering_blows,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_scattering_blows_resolve,迅猛而一致的攻击，如狂风暴雨般席卷敌军。,True,The attacks fall with such consistency that they are as a rain of strikes falling upon the foe.,,,,迅猛而一致的攻击，如狂风暴雨般席卷敌军。,,迅猛而一致的攻击，如狂风暴雨般席卷敌军。,Vanilla,character_skills_localised_description_hv_skill_ability_scattering_blows,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_show_of_force_authority,扔掷爆裂弹来打击敌军士气。,True,Fire explosive bolts to demoralise hostile units.,,扔掷爆裂弹来打击敌军士气。,,,,远程范围目标减益降低敌对单位士气。,Mapped by text,character_skills_localised_description_hv_skill_ability_show_of_force,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_sight_of_the_dragon_cunning,地理山川暴露敌众，敌众掩迹亦可追寻！,True,The enemy is located; the earth reveals them.,,,,地理山川暴露敌众，敌众掩迹亦可追寻！,,敌人已经暴露，他们岂能逃脱大地的掌控！,Vanilla,character_skills_localised_description_hv_skill_ability_sight_of_the_dragon,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_smouldering_fury_instinct,敌人越多，吕布就会越强大！,True,"The more he is opposed, the stronger Lü Bu becomes!",,,,敌人越多，吕布就会越强大！,,敌人越多，吕布就会越强大！,Vanilla,character_skills_localised_description_hv_skill_ability_smouldering_fury,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_sparrow_resolve,无人能快过飞燕的速度。,True,No one is faster than this one.,,无人能快过飞燕的速度。,,,,无人能快过这吞咽的速度。,Mapped by text,character_skills_localised_description_hv_skill_ability_sparrow,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_stalwart_defender_expertise,此人是天生的护卫将才，所有攻击对他来说都不痛不痒！,True,"Born to hold the line, This warrior shrugs off attacks as if they were nothing!",,此人是天生的护卫将才，所有攻击对他来说都不痛不痒！,,,,此人是坚守阵线的天才，视敌人猛攻如无物！,Mapped by text,character_skills_localised_description_hv_skill_ability_stalwart_defender,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_stalwart_defender_resolve,此人是天生的护卫将才，所有攻击对他来说都不痛不痒！,True,"Born to hold the line, This warrior shrugs off attacks as if they were nothing!",,此人是天生的护卫将才，所有攻击对他来说都不痛不痒！,,,,此人是坚守阵线的天才，视敌人猛攻如无物！,Mapped by text,character_skills_localised_description_hv_skill_ability_stalwart_defender,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_stone_bulwark_authority,凭地利，如披坚甲，箭若无物,True,"With skin of earth, arrows rebound, harmless.",,,,凭地利，如披坚甲，箭若无物,,大地的坚甲会弹开箭矢，令其无法造成伤害,Vanilla,character_skills_localised_description_hv_skill_ability_stone_bulwark,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_stone_bulwark_cunning,凭地利，如披坚甲，箭若无物,True,"With skin of earth, arrows rebound, harmless.",,,,凭地利，如披坚甲，箭若无物,,大地的坚甲会弹开箭矢，令其无法造成伤害,Vanilla,character_skills_localised_description_hv_skill_ability_stone_bulwark,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_storm_of_swords_authority,冲突无法避免。,True,A clash is inevitable.,,冲突无法避免。,,,,这是场冲突。,Mapped by text,character_skills_localised_description_hv_skill_ability_storm_of_swords,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_storm_of_swords_expertise,冲突无法避免。,True,A clash is inevitable.,,冲突无法避免。,,,这是场冲突。,这是场冲突。,Mapped by text,character_skills_localised_description_hv_skill_ability_storm_of_swords,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_storm_of_swords_instinct,冲突无法避免。,True,A clash is inevitable.,,冲突无法避免。,,,,这是场冲突。,Mapped by text,character_skills_localised_description_hv_skill_ability_storm_of_swords,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_strength_of_the_land,千林万山皆地也，上古遗宫莫不如是,True,"The land is not just the earth, but the forests and mountains, and all the hidden, ancient places.",,,,千林万山皆地也，上古遗宫莫不如是,土地非土，有林有山，隐处，有上古地。,,Vanilla,character_skills_localised_description_hv_skill_ability_strength_of_the,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_sundering_strike_instinct,张飞奋力一击，敌军防御土崩瓦解,True,"With a mighty cleave, Zhang Fei rends his foes' defences.",,,,张飞奋力一击，敌军防御土崩瓦解,,张飞奋力一击，敌军防御土崩瓦解,Vanilla,character_skills_localised_description_hv_skill_ability_sundering_strike,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_swift_fingers_expertise,三军需依训练妙法，弯弓搭箭迅如脱兔,True,"Recalling their training, these generals reload with startling quickness.",,,,三军需依训练妙法，弯弓搭箭迅如脱兔,,凭借训练留下的感觉，将军能以脱兔之迅重新弯弓搭箭,Vanilla,character_skills_localised_description_hv_skill_ability_swift_fingers,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_swift_fingers_instinct,三军需依训练妙法，弯弓搭箭迅如脱兔,True,"Recalling their training, these generals reload with startling quickness.",,,,三军需依训练妙法，弯弓搭箭迅如脱兔,,凭借训练留下的感觉，将军能以脱兔之迅重新弯弓搭箭,Vanilla,character_skills_localised_description_hv_skill_ability_swift_fingers,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
character_skills_localised_description_hv_skill_ability_swift_steps_cunning,以极快的速度迈步，这便是行动迅速的诀窍。,True,One foot in front of the other in rapid succession – this is the key to swiftness.,,,,以极快的速度迈步，这便是行动迅速的诀窍。,,,Vanilla,character_skills_localised_description_hv_skill_ability_swift_steps,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
