Key,Short Key,Text,Tooltip
effects_description_hv_effect_unlock_parry,effects_description_hv_effect_unlock,技能：格挡,True
special_ability_phases_onscreen_name_hv_ability_parry,special_ability_phases_onscreen_name_hv_ability,格挡,True
unit_abilities_onscreen_name_hv_ability_parry,unit_abilities_onscreen_name_hv_ability,格挡,True
unit_abilities_tooltip_text_hv_ability_parry,unit_abilities_tooltip_text_hv_ability,此人善于格挡敌手之剑。,True
unit_ability_types_localised_description_hv_ability_parry,unit_ability_types_localised_description_hv_ability,格挡,True
unit_ability_types_onscreen_name_hv_ability_parry,unit_ability_types_onscreen_name_hv_ability,被动增益,True
character_skills_localised_description_hv_skill_ability_blade_mastery,character_skills_localised_description_hv_skill_ability_blade,其剑术无能出其右者。,True
character_skills_localised_name_hv_skill_ability_blade_mastery,character_skills_localised_name_hv_skill_ability_blade,剑术大师,True
effects_description_hv_effect_unlock_blade_mastery,effects_description_hv_effect_unlock_blade,技能：剑术大师,True
special_ability_phases_onscreen_name_hv_ability_blade_mastery_1,special_ability_phases_onscreen_name_hv_ability_blade_mastery,剑术大师,True
special_ability_phases_onscreen_name_hv_ability_blade_mastery_2,special_ability_phases_onscreen_name_hv_ability_blade_mastery,剑术大师,True
special_ability_phases_onscreen_name_hv_ability_blade_mastery_3,special_ability_phases_onscreen_name_hv_ability_blade_mastery,剑术大师,True
unit_abilities_onscreen_name_hv_ability_blade_mastery,unit_abilities_onscreen_name_hv_ability_blade,剑术大师,True
unit_abilities_tooltip_text_hv_ability_blade_mastery,unit_abilities_tooltip_text_hv_ability_blade,其剑术无能出其右者。,True
unit_ability_types_localised_description_hv_ability_blade_mastery,unit_ability_types_localised_description_hv_ability_blade,剑术大师,True
unit_ability_types_onscreen_name_hv_ability_blade_mastery,unit_ability_types_onscreen_name_hv_ability_blade,被动增益,True
character_skills_localised_description_hv_skill_ability_tenacity_of_steel_resolve,character_skills_localised_description_hv_skill_ability_tenacity_of_steel,此人战斗得越久，就越强大！,True
character_skills_localised_name_hv_skill_ability_tenacity_of_steel_resolve,character_skills_localised_name_hv_skill_ability_tenacity_of_steel,刚韧,True
character_skills_localised_description_hv_skill_ability_blade_mastery_resolve,character_skills_localised_description_hv_skill_ability_blade_mastery,其剑术无能出其右者。,True
character_skills_localised_name_hv_skill_ability_blade_mastery_resolve,character_skills_localised_name_hv_skill_ability_blade_mastery,剑术大师,True
character_skills_localised_description_hv_skill_ability_parry_resolve,character_skills_localised_description_hv_skill_ability_parry,此人善于格挡敌手之剑。,True
character_skills_localised_name_hv_skill_ability_parry_resolve,character_skills_localised_name_hv_skill_ability_parry,格挡,True
character_skills_localised_description_hv_skill_ability_exemplar,character_skills_localised_description_hv_skill_ability,如此闪耀，经典，如所有合适的典范的象征。,True
character_skills_localised_name_hv_skill_ability_exemplar,character_skills_localised_name_hv_skill_ability,楷模,True
effects_description_hv_effect_unlock_exemplar,effects_description_hv_effect_unlock,技能：楷模,True
special_ability_phases_onscreen_name_hv_ability_exemplar,special_ability_phases_onscreen_name_hv_ability,楷模,True
unit_abilities_onscreen_name_hv_ability_exemplar,unit_abilities_onscreen_name_hv_ability,楷模,True
unit_abilities_tooltip_text_hv_ability_exemplar,unit_abilities_tooltip_text_hv_ability,如此闪耀，经典，如所有合适的典范的象征。,True
unit_ability_types_localised_description_hv_ability_exemplar,unit_ability_types_localised_description_hv_ability,楷模,True
unit_ability_types_onscreen_name_hv_ability_exemplar,unit_ability_types_onscreen_name_hv_ability,被动增益,True
character_skills_localised_description_hv_skill_ability_exemplar_resolve,character_skills_localised_description_hv_skill_ability_exemplar,如此闪耀，经典，如所有合适的典范的象征。,True
character_skills_localised_name_hv_skill_ability_exemplar_resolve,character_skills_localised_name_hv_skill_ability_exemplar,楷模,True
character_skills_localised_description_hv_skill_ability_hail_of_arrows_scholar,character_skills_localised_description_hv_skill_ability_hail_of_arrows,瓢泼箭雨阻碍了敌人的前进,True
character_skills_localised_name_hv_skill_ability_hail_of_arrows_scholar,character_skills_localised_name_hv_skill_ability_hail_of_arrows,箭雨,True
character_skills_localised_description_hv_skill_ability_assemble_scholar,character_skills_localised_description_hv_skill_ability_assemble,兵士们集结于此英雄的麾下。,True
character_skills_localised_name_hv_skill_ability_assemble_scholar,character_skills_localised_name_hv_skill_ability_assemble,集结,True
character_skills_localised_description_hv_skill_ability_quickfire,character_skills_localised_description_hv_skill_ability,太史慈一箭紧接一箭，一箭快过一箭,True
character_skills_localised_name_hv_skill_ability_quickfire,character_skills_localised_name_hv_skill_ability,霹雳,True
effects_description_hv_effect_unlock_quickfire,effects_description_hv_effect_unlock,技能：霹雳,True
special_ability_phases_onscreen_name_hv_ability_quickfire,special_ability_phases_onscreen_name_hv_ability,霹雳,True
unit_abilities_onscreen_name_hv_ability_quickfire,unit_abilities_onscreen_name_hv_ability,霹雳,True
unit_abilities_tooltip_text_hv_ability_quickfire,unit_abilities_tooltip_text_hv_ability,太史慈一箭紧接一箭，一箭快过一箭,True
unit_ability_types_localised_description_hv_ability_quickfire,unit_ability_types_localised_description_hv_ability,霹雳,True
unit_ability_types_onscreen_name_hv_ability_quickfire,unit_ability_types_onscreen_name_hv_ability,被动增益,True
character_skills_localised_description_hv_skill_ability_foresight,character_skills_localised_description_hv_skill_ability,郭嘉可以看透过去与未来之事。,True
character_skills_localised_name_hv_skill_ability_foresight,character_skills_localised_name_hv_skill_ability,远见,True
effects_description_hv_effect_unlock_foresight,effects_description_hv_effect_unlock,技能：远见,True
special_ability_phases_onscreen_name_hv_ability_foresight,special_ability_phases_onscreen_name_hv_ability,远见,True
unit_abilities_onscreen_name_hv_ability_foresight,unit_abilities_onscreen_name_hv_ability,远见,True
unit_abilities_tooltip_text_hv_ability_foresight,unit_abilities_tooltip_text_hv_ability,郭嘉可以看透过去与未来之事。,True
unit_ability_types_localised_description_hv_ability_foresight,unit_ability_types_localised_description_hv_ability,远见,True
unit_ability_types_onscreen_name_hv_ability_foresight,unit_ability_types_onscreen_name_hv_ability,被动增益,True
character_skills_localised_description_hv_skill_ability_kingmaker,character_skills_localised_description_hv_skill_ability,荀彧是位有能辅佐帝王之士，没有人会怀疑这一点。,True
character_skills_localised_name_hv_skill_ability_kingmaker,character_skills_localised_name_hv_skill_ability,王佐,True
effects_description_hv_effect_unlock_kingmaker,effects_description_hv_effect_unlock,技能：王佐,True
special_ability_phases_onscreen_name_hv_ability_kingmaker,special_ability_phases_onscreen_name_hv_ability,王佐,True
unit_abilities_onscreen_name_hv_ability_kingmaker,unit_abilities_onscreen_name_hv_ability,王佐,True
unit_abilities_tooltip_text_hv_ability_kingmaker,unit_abilities_tooltip_text_hv_ability,荀彧是位有能辅佐帝王之士，没有人会怀疑这一点。,True
unit_ability_types_localised_description_hv_ability_kingmaker,unit_ability_types_localised_description_hv_ability,王佐,True
unit_ability_types_onscreen_name_hv_ability_kingmaker,unit_ability_types_onscreen_name_hv_ability,被动增益,True
character_skills_localised_description_hv_skill_ability_whitewater,character_skills_localised_description_hv_skill_ability,此等神迹足以令敌人停下脚步,True
character_skills_localised_name_hv_skill_ability_whitewater,character_skills_localised_name_hv_skill_ability,湍流,True
effects_description_hv_effect_unlock_whitewater,effects_description_hv_effect_unlock,技能：湍流,True
special_ability_phases_onscreen_name_hv_ability_whitewater,special_ability_phases_onscreen_name_hv_ability,湍流,True
unit_abilities_onscreen_name_hv_ability_whitewater,unit_abilities_onscreen_name_hv_ability,湍流,True
unit_abilities_tooltip_text_hv_ability_whitewater,unit_abilities_tooltip_text_hv_ability,此等神迹足以令敌人停下脚步,True
unit_ability_types_localised_description_hv_ability_whitewater,unit_ability_types_localised_description_hv_ability,湍流,True
unit_ability_types_onscreen_name_hv_ability_whitewater,unit_ability_types_onscreen_name_hv_ability,被动减益,True
character_skills_localised_description_hv_skill_ability_sight_of_the_dragon,character_skills_localised_description_hv_skill_ability_sight_of_the,敌人已经暴露，他们岂能逃脱大地的掌控！,True
character_skills_localised_name_hv_skill_ability_sight_of_the_dragon,character_skills_localised_name_hv_skill_ability_sight_of_the,龙睛,True
effects_description_hv_effect_unlock_sight_of_the_dragon,effects_description_hv_effect_unlock_sight_of_the,技能：龙睛,True
special_ability_phases_onscreen_name_hv_ability_sight_of_the_dragon,special_ability_phases_onscreen_name_hv_ability_sight_of_the,龙睛,True
unit_abilities_onscreen_name_hv_ability_sight_of_the_dragon,unit_abilities_onscreen_name_hv_ability_sight_of_the,龙睛,True
unit_abilities_tooltip_text_hv_ability_sight_of_the_dragon,unit_abilities_tooltip_text_hv_ability_sight_of_the,敌人已经暴露，他们岂能逃脱大地的掌控！,True
unit_ability_types_localised_description_hv_ability_sight_of_the_dragon,unit_ability_types_localised_description_hv_ability_sight_of_the,龙睛,True
unit_ability_types_onscreen_name_hv_ability_sight_of_the_dragon,unit_ability_types_onscreen_name_hv_ability_sight_of_the,被动增益,True
character_skills_localised_description_hv_skill_ability_way_of_the_wind,character_skills_localised_description_hv_skill_ability_way_of_the,诸葛亮精通天文地理，故而可以预测风的来临,True
character_skills_localised_name_hv_skill_ability_way_of_the_wind,character_skills_localised_name_hv_skill_ability_way_of_the,风道,True
effects_description_hv_effect_unlock_way_of_the_wind,effects_description_hv_effect_unlock_way_of_the,技能：风道,True
special_ability_phases_onscreen_name_hv_ability_way_of_the_wind,special_ability_phases_onscreen_name_hv_ability_way_of_the,风道,True
unit_abilities_onscreen_name_hv_ability_way_of_the_wind,unit_abilities_onscreen_name_hv_ability_way_of_the,风道,True
unit_abilities_tooltip_text_hv_ability_way_of_the_wind,unit_abilities_tooltip_text_hv_ability_way_of_the,诸葛亮精通天文地理，故而可以预测风的来临,True
unit_ability_types_localised_description_hv_ability_way_of_the_wind,unit_ability_types_localised_description_hv_ability_way_of_the,风道,True
unit_ability_types_onscreen_name_hv_ability_way_of_the_wind,unit_ability_types_onscreen_name_hv_ability_way_of_the,主动增益,True
character_skills_localised_description_hv_skill_ability_from_the_ashes,character_skills_localised_description_hv_skill_ability_from_the,庞统牺牲己身，协助同袍兄弟。,True
character_skills_localised_name_hv_skill_ability_from_the_ashes,character_skills_localised_name_hv_skill_ability_from_the,涅槃重生,True
effects_description_hv_effect_unlock_from_the_ashes,effects_description_hv_effect_unlock_from_the,技能：涅槃重生,True
special_ability_phases_onscreen_name_hv_ability_from_the_ashes,special_ability_phases_onscreen_name_hv_ability_from_the,涅槃重生,True
unit_abilities_onscreen_name_hv_ability_from_the_ashes,unit_abilities_onscreen_name_hv_ability_from_the,涅槃重生,True
unit_abilities_tooltip_text_hv_ability_from_the_ashes,unit_abilities_tooltip_text_hv_ability_from_the,庞统牺牲己身，协助同袍兄弟。,True
unit_ability_types_localised_description_hv_ability_from_the_ashes,unit_ability_types_localised_description_hv_ability_from_the,涅槃重生,True
unit_ability_types_onscreen_name_hv_ability_from_the_ashes,unit_ability_types_onscreen_name_hv_ability_from_the,主动增益,True
character_skills_localised_description_hv_skill_ability_zhou_the_youth,character_skills_localised_description_hv_skill_ability_zhou_the,周瑜的情操足以激励他人。,True
character_skills_localised_name_hv_skill_ability_zhou_the_youth,character_skills_localised_name_hv_skill_ability_zhou_the,美周郎,True
effects_description_hv_effect_unlock_zhou_the_youth,effects_description_hv_effect_unlock_zhou_the,技能：美周郎,True
special_ability_phases_onscreen_name_hv_ability_zhou_the_youth,special_ability_phases_onscreen_name_hv_ability_zhou_the,美周郎,True
unit_abilities_onscreen_name_hv_ability_zhou_the_youth,unit_abilities_onscreen_name_hv_ability_zhou_the,美周郎,True
unit_abilities_tooltip_text_hv_ability_zhou_the_youth,unit_abilities_tooltip_text_hv_ability_zhou_the,周瑜的情操足以激励他人。,True
unit_ability_types_localised_description_hv_ability_zhou_the_youth,unit_ability_types_localised_description_hv_ability_zhou_the,美周郎,True
unit_ability_types_onscreen_name_hv_ability_zhou_the_youth,unit_ability_types_onscreen_name_hv_ability_zhou_the,被动增益,True
character_skills_localised_description_hv_skill_ability_rain_of_fire,character_skills_localised_description_hv_skill_ability_rain_of,对目标范围内进行毁灭性射击。,True
character_skills_localised_name_hv_skill_ability_rain_of_fire,character_skills_localised_name_hv_skill_ability_rain_of,天降箭雨,True
effects_description_hv_effect_unlock_rain_of_fire,effects_description_hv_effect_unlock_rain_of,技能：天降箭雨,True
special_ability_phases_onscreen_name_hv_ability_rain_of_fire,special_ability_phases_onscreen_name_hv_ability_rain_of,天降箭雨,True
unit_abilities_onscreen_name_hv_ability_rain_of_fire,unit_abilities_onscreen_name_hv_ability_rain_of,天降箭雨,True
unit_abilities_tooltip_text_hv_ability_rain_of_fire,unit_abilities_tooltip_text_hv_ability_rain_of,对目标范围内进行毁灭性射击。,True
unit_ability_types_localised_description_hv_ability_rain_of_fire,unit_ability_types_localised_description_hv_ability_rain_of,天降箭雨,True
unit_ability_types_onscreen_name_hv_ability_rain_of_fire,unit_ability_types_onscreen_name_hv_ability_rain_of,主动技能,True
character_skills_localised_description_hv_skill_ability_hidden_strike,character_skills_localised_description_hv_skill_ability_hidden,明枪易挡，暗箭难防。,True
character_skills_localised_name_hv_skill_ability_hidden_strike,character_skills_localised_name_hv_skill_ability_hidden,暗箭,True
effects_description_hv_effect_unlock_hidden_strike,effects_description_hv_effect_unlock_hidden,技能：暗箭,True
special_ability_phases_onscreen_name_hv_ability_hidden_strike,special_ability_phases_onscreen_name_hv_ability_hidden,暗箭,True
unit_abilities_onscreen_name_hv_ability_hidden_strike,unit_abilities_onscreen_name_hv_ability_hidden,暗箭,True
unit_abilities_tooltip_text_hv_ability_hidden_strike,unit_abilities_tooltip_text_hv_ability_hidden,明枪易挡，暗箭难防。,True
unit_ability_types_localised_description_hv_ability_hidden_strike,unit_ability_types_localised_description_hv_ability_hidden,暗箭,True
unit_ability_types_onscreen_name_hv_ability_hidden_strike,unit_ability_types_onscreen_name_hv_ability_hidden,远程杀伤,True
character_skills_localised_description_hv_skill_ability_heavenly_grace,character_skills_localised_description_hv_skill_ability_heavenly,貂蝉能以自己的闭月之容倾倒身边所有人。,True
character_skills_localised_name_hv_skill_ability_heavenly_grace,character_skills_localised_name_hv_skill_ability_heavenly,天人之姿,True
effects_description_hv_effect_unlock_heavenly_grace,effects_description_hv_effect_unlock_heavenly,技能：天人之姿,True
special_ability_phases_onscreen_name_hv_ability_heavenly_grace,special_ability_phases_onscreen_name_hv_ability_heavenly,天人之姿,True
unit_abilities_onscreen_name_hv_ability_heavenly_grace,unit_abilities_onscreen_name_hv_ability_heavenly,天人之姿,True
unit_abilities_tooltip_text_hv_ability_heavenly_grace,unit_abilities_tooltip_text_hv_ability_heavenly,貂蝉能以自己的闭月之容倾倒身边所有人。,True
unit_ability_types_localised_description_hv_ability_heavenly_grace,unit_ability_types_localised_description_hv_ability_heavenly,天人之姿,True
unit_ability_types_onscreen_name_hv_ability_heavenly_grace,unit_ability_types_onscreen_name_hv_ability_heavenly,被动减益,True
character_skills_localised_description_hv_skill_ability_wisdom_of_the_river,character_skills_localised_description_hv_skill_ability_wisdom_of_the,知敌表里，则彼难守，我易攻,True
character_skills_localised_name_hv_skill_ability_wisdom_of_the_river,character_skills_localised_name_hv_skill_ability_wisdom_of_the,水圣,True
effects_description_hv_effect_unlock_wisdom_of_the_river,effects_description_hv_effect_unlock_wisdom_of_the,技能：水圣,True
special_ability_phases_onscreen_name_hv_ability_wisdom_of_the_river,special_ability_phases_onscreen_name_hv_ability_wisdom_of_the,水圣,True
unit_abilities_onscreen_name_hv_ability_wisdom_of_the_river,unit_abilities_onscreen_name_hv_ability_wisdom_of_the,水圣,True
unit_abilities_tooltip_text_hv_ability_wisdom_of_the_river,unit_abilities_tooltip_text_hv_ability_wisdom_of_the,知敌表里，则彼难守，我易攻,True
unit_ability_types_localised_description_hv_ability_wisdom_of_the_river,unit_ability_types_localised_description_hv_ability_wisdom_of_the,水圣,True
unit_ability_types_onscreen_name_hv_ability_wisdom_of_the_river,unit_ability_types_onscreen_name_hv_ability_wisdom_of_the,主动减益,True
character_skills_localised_description_hv_skill_ability_wisdom_of_the_waterfall,character_skills_localised_description_hv_skill_ability_wisdom_of_the,鲑鱼在瀑布尽头时所面对的就是熊的牙齿。,True
character_skills_localised_name_hv_skill_ability_wisdom_of_the_waterfall,character_skills_localised_name_hv_skill_ability_wisdom_of_the,飞泉之智,True
effects_description_hv_effect_unlock_wisdom_of_the_waterfall,effects_description_hv_effect_unlock_wisdom_of_the,技能：飞泉之智,True
special_ability_phases_onscreen_name_hv_ability_wisdom_of_the_waterfall,special_ability_phases_onscreen_name_hv_ability_wisdom_of_the,飞泉之智,True
unit_abilities_onscreen_name_hv_ability_wisdom_of_the_waterfall,unit_abilities_onscreen_name_hv_ability_wisdom_of_the,飞泉之智,True
unit_abilities_tooltip_text_hv_ability_wisdom_of_the_waterfall,unit_abilities_tooltip_text_hv_ability_wisdom_of_the,鲑鱼在瀑布尽头时所面对的就是熊的牙齿。,True
unit_ability_types_localised_description_hv_ability_wisdom_of_the_waterfall,unit_ability_types_localised_description_hv_ability_wisdom_of_the,飞泉之智,True
unit_ability_types_onscreen_name_hv_ability_wisdom_of_the_waterfall,unit_ability_types_onscreen_name_hv_ability_wisdom_of_the,主动增益,True
character_skills_localised_description_hv_skill_ability_veil_of_darkness,character_skills_localised_description_hv_skill_ability_veil_of,未知的焦虑于敌方里蔓延。,True
character_skills_localised_name_hv_skill_ability_veil_of_darkness,character_skills_localised_name_hv_skill_ability_veil_of,黑暗面纱,True
effects_description_hv_effect_unlock_veil_of_darkness,effects_description_hv_effect_unlock_veil_of,技能：黑暗面纱,True
special_ability_phases_onscreen_name_hv_ability_veil_of_darkness,special_ability_phases_onscreen_name_hv_ability_veil_of,黑暗面纱,True
unit_abilities_onscreen_name_hv_ability_veil_of_darkness,unit_abilities_onscreen_name_hv_ability_veil_of,黑暗面纱,True
unit_abilities_tooltip_text_hv_ability_veil_of_darkness,unit_abilities_tooltip_text_hv_ability_veil_of,未知的焦虑于敌方里蔓延。,True
unit_ability_types_localised_description_hv_ability_veil_of_darkness,unit_ability_types_localised_description_hv_ability_veil_of,黑暗面纱,True
unit_ability_types_onscreen_name_hv_ability_veil_of_darkness,unit_ability_types_onscreen_name_hv_ability_veil_of,被动减益,True
character_skills_localised_description_hv_skill_ability_oil_bomb,character_skills_localised_description_hv_skill_ability_oil,扔掷黏糊糊油罐至目标敌人。,True
character_skills_localised_name_hv_skill_ability_oil_bomb,character_skills_localised_name_hv_skill_ability_oil,油罐,True
effects_description_hv_effect_unlock_oil_bomb,effects_description_hv_effect_unlock_oil,技能：油罐,True
special_ability_phases_onscreen_name_hv_ability_oil_bomb,special_ability_phases_onscreen_name_hv_ability_oil,油罐,True
unit_abilities_onscreen_name_hv_ability_oil_bomb,unit_abilities_onscreen_name_hv_ability_oil,油罐,True
unit_abilities_tooltip_text_hv_ability_oil_bomb,unit_abilities_tooltip_text_hv_ability_oil,扔掷黏糊糊油罐至目标敌人。,True
unit_ability_types_localised_description_hv_ability_oil_bomb,unit_ability_types_localised_description_hv_ability_oil,油罐,True
unit_ability_types_onscreen_name_hv_ability_oil_bomb,unit_ability_types_onscreen_name_hv_ability_oil,远程杀伤,True
character_skills_localised_description_hv_skill_ability_veil_of_the_night,character_skills_localised_description_hv_skill_ability_veil_of_the,诡计，使他人丧其专注力。,True
character_skills_localised_name_hv_skill_ability_veil_of_the_night,character_skills_localised_name_hv_skill_ability_veil_of_the,专注动摇,True
effects_description_hv_effect_unlock_veil_of_the_night,effects_description_hv_effect_unlock_veil_of_the,技能：专注动摇,True
special_ability_phases_onscreen_name_hv_ability_veil_of_the_night,special_ability_phases_onscreen_name_hv_ability_veil_of_the,专注动摇,True
unit_abilities_onscreen_name_hv_ability_veil_of_the_night,unit_abilities_onscreen_name_hv_ability_veil_of_the,专注动摇,True
unit_abilities_tooltip_text_hv_ability_veil_of_the_night,unit_abilities_tooltip_text_hv_ability_veil_of_the,诡计，使他人丧其专注力。,True
unit_ability_types_localised_description_hv_ability_veil_of_the_night,unit_ability_types_localised_description_hv_ability_veil_of_the,专注动摇,True
unit_ability_types_onscreen_name_hv_ability_veil_of_the_night,unit_ability_types_onscreen_name_hv_ability_veil_of_the,主动减益,True
character_skills_localised_description_hv_skill_ability_field_recovery,character_skills_localised_description_hv_skill_ability_field,如情况允许，伤者可接获照料。,True
character_skills_localised_name_hv_skill_ability_field_recovery,character_skills_localised_name_hv_skill_ability_field,野外救治,True
effects_description_hv_effect_unlock_field_recovery,effects_description_hv_effect_unlock_field,技能：野外救治,True
special_ability_phases_onscreen_name_hv_ability_field_recovery,special_ability_phases_onscreen_name_hv_ability_field,野外救治,True
unit_abilities_onscreen_name_hv_ability_field_recovery,unit_abilities_onscreen_name_hv_ability_field,野外救治,True
unit_abilities_tooltip_text_hv_ability_field_recovery,unit_abilities_tooltip_text_hv_ability_field,如情况允许，伤者可接获照料。,True
unit_ability_types_localised_description_hv_ability_field_recovery,unit_ability_types_localised_description_hv_ability_field,野外救治,True
unit_ability_types_onscreen_name_hv_ability_field_recovery,unit_ability_types_onscreen_name_hv_ability_field,被动增益,True
character_skills_localised_description_hv_skill_ability_fire_control,character_skills_localised_description_hv_skill_ability_fire,依序射击更为有效。,True
character_skills_localised_name_hv_skill_ability_fire_control,character_skills_localised_name_hv_skill_ability_fire,射击管控,True
effects_description_hv_effect_unlock_fire_control,effects_description_hv_effect_unlock_fire,技能：射击管控,True
special_ability_phases_onscreen_name_hv_ability_fire_control,special_ability_phases_onscreen_name_hv_ability_fire,射击管控,True
unit_abilities_onscreen_name_hv_ability_fire_control,unit_abilities_onscreen_name_hv_ability_fire,射击管控,True
unit_abilities_tooltip_text_hv_ability_fire_control,unit_abilities_tooltip_text_hv_ability_fire,依序射击更为有效。,True
unit_ability_types_localised_description_hv_ability_fire_control,unit_ability_types_localised_description_hv_ability_fire,射击管控,True
unit_ability_types_onscreen_name_hv_ability_fire_control,unit_ability_types_onscreen_name_hv_ability_fire,主动增益,True
character_skills_localised_description_hv_skill_ability_supporting_fire,character_skills_localised_description_hv_skill_ability_supporting,指示后卫射手进行援护射击。,True
character_skills_localised_name_hv_skill_ability_supporting_fire,character_skills_localised_name_hv_skill_ability_supporting,援护射击,True
effects_description_hv_effect_unlock_supporting_fire,effects_description_hv_effect_unlock_supporting,技能：援护射击,True
special_ability_phases_onscreen_name_hv_ability_supporting_fire,special_ability_phases_onscreen_name_hv_ability_supporting,援护射击,True
unit_abilities_onscreen_name_hv_ability_supporting_fire,unit_abilities_onscreen_name_hv_ability_supporting,援护射击,True
unit_abilities_tooltip_text_hv_ability_supporting_fire,unit_abilities_tooltip_text_hv_ability_supporting,指示后卫射手进行援护射击。,True
unit_ability_types_localised_description_hv_ability_supporting_fire,unit_ability_types_localised_description_hv_ability_supporting,援护射击,True
unit_ability_types_onscreen_name_hv_ability_supporting_fire,unit_ability_types_onscreen_name_hv_ability_supporting,主动技能,True
character_skills_localised_description_hv_skill_ability_advise,character_skills_localised_description_hv_skill_ability,有时言语能拯救生命。,True
character_skills_localised_name_hv_skill_ability_advise,character_skills_localised_name_hv_skill_ability,诚挚建言,True
effects_description_hv_effect_unlock_advise,effects_description_hv_effect_unlock,技能：诚挚建言,True
special_ability_phases_onscreen_name_hv_ability_advise,special_ability_phases_onscreen_name_hv_ability,诚挚建言,True
unit_abilities_onscreen_name_hv_ability_advise,unit_abilities_onscreen_name_hv_ability,诚挚建言,True
unit_abilities_tooltip_text_hv_ability_advise,unit_abilities_tooltip_text_hv_ability,有时言语能拯救生命。,True
unit_ability_types_localised_description_hv_ability_advise,unit_ability_types_localised_description_hv_ability,诚挚建言,True
unit_ability_types_onscreen_name_hv_ability_advise,unit_ability_types_onscreen_name_hv_ability,主动增益,True
character_skills_localised_description_hv_skill_ability_maxim,character_skills_localised_description_hv_skill_ability,古诗强化其听众。,True
character_skills_localised_name_hv_skill_ability_maxim,character_skills_localised_name_hv_skill_ability,格言,True
effects_description_hv_effect_unlock_maxim,effects_description_hv_effect_unlock,技能：格言,True
special_ability_phases_onscreen_name_hv_ability_maxim,special_ability_phases_onscreen_name_hv_ability,格言,True
unit_abilities_onscreen_name_hv_ability_maxim,unit_abilities_onscreen_name_hv_ability,格言,True
unit_abilities_tooltip_text_hv_ability_maxim,unit_abilities_tooltip_text_hv_ability,古诗强化其听众。,True
unit_ability_types_localised_description_hv_ability_maxim,unit_ability_types_localised_description_hv_ability,格言,True
unit_ability_types_onscreen_name_hv_ability_maxim,unit_ability_types_onscreen_name_hv_ability,主动增益,True
character_skills_localised_description_hv_skill_ability_inspection,character_skills_localised_description_hv_skill_ability,以非凡的观察力纵观战场。,True
character_skills_localised_name_hv_skill_ability_inspection,character_skills_localised_name_hv_skill_ability,前线查探,True
effects_description_hv_effect_unlock_inspection,effects_description_hv_effect_unlock,技能：前线查探,True
special_ability_phases_onscreen_name_hv_ability_inspection,special_ability_phases_onscreen_name_hv_ability,前线查探,True
unit_abilities_onscreen_name_hv_ability_inspection,unit_abilities_onscreen_name_hv_ability,前线查探,True
unit_abilities_tooltip_text_hv_ability_inspection,unit_abilities_tooltip_text_hv_ability,以非凡的观察力纵观战场。,True
unit_ability_types_localised_description_hv_ability_inspection,unit_ability_types_localised_description_hv_ability,前线查探,True
unit_ability_types_onscreen_name_hv_ability_inspection,unit_ability_types_onscreen_name_hv_ability,被动增益,True
character_skills_localised_description_hv_skill_ability_push_harder,character_skills_localised_description_hv_skill_ability_push,知会盟军，敌军弱点。,True
character_skills_localised_name_hv_skill_ability_push_harder,character_skills_localised_name_hv_skill_ability_push,推进,True
effects_description_hv_effect_unlock_push_harder,effects_description_hv_effect_unlock_push,技能：推进,True
special_ability_phases_onscreen_name_hv_ability_push_harder,special_ability_phases_onscreen_name_hv_ability_push,推进,True
unit_abilities_onscreen_name_hv_ability_push_harder,unit_abilities_onscreen_name_hv_ability_push,推进,True
unit_abilities_tooltip_text_hv_ability_push_harder,unit_abilities_tooltip_text_hv_ability_push,知会盟军，敌军弱点。,True
unit_ability_types_localised_description_hv_ability_push_harder,unit_ability_types_localised_description_hv_ability_push,推进,True
unit_ability_types_onscreen_name_hv_ability_push_harder,unit_ability_types_onscreen_name_hv_ability_push,主动增益,True
character_skills_localised_description_hv_skill_ability_anti_cavalry_tactics,character_skills_localised_description_hv_skill_ability_anti_cavalry,虽然简单，但有效。,True
character_skills_localised_name_hv_skill_ability_anti_cavalry_tactics,character_skills_localised_name_hv_skill_ability_anti_cavalry,反骑兵战术,True
effects_description_hv_effect_unlock_anti_cavalry_tactics,effects_description_hv_effect_unlock_anti_cavalry,技能：反骑兵战术,True
special_ability_phases_onscreen_name_hv_ability_anti_cavalry_tactics,special_ability_phases_onscreen_name_hv_ability_anti_cavalry,反骑兵战术,True
unit_abilities_onscreen_name_hv_ability_anti_cavalry_tactics,unit_abilities_onscreen_name_hv_ability_anti_cavalry,反骑兵战术,True
unit_abilities_tooltip_text_hv_ability_anti_cavalry_tactics,unit_abilities_tooltip_text_hv_ability_anti_cavalry,虽然简单，但有效。,True
unit_ability_types_localised_description_hv_ability_anti_cavalry_tactics,unit_ability_types_localised_description_hv_ability_anti_cavalry,反骑兵战术,True
unit_ability_types_onscreen_name_hv_ability_anti_cavalry_tactics,unit_ability_types_onscreen_name_hv_ability_anti_cavalry,被动增益,True
character_skills_localised_description_hv_skill_ability_wisdom_of_the_river_authority,character_skills_localised_description_hv_skill_ability_wisdom_of_the_river,知敌表里，则彼难守，我易攻,True
character_skills_localised_name_hv_skill_ability_wisdom_of_the_river_authority,character_skills_localised_name_hv_skill_ability_wisdom_of_the_river,水圣,True
