Key,Short Key,Text,Tooltip
unit_ability_types_onscreen_name_hv_ability_analyse_weakness,,被动减益,TRUE
character_skills_localised_description_hv_skill_ability_two_qiaos,,二乔的风姿使盟军对即将来临的战斗有了充分准备。,TRUE
character_skills_localised_name_hv_skill_ability_two_qiaos,,二乔,TRUE
effects_description_hv_effect_unlock_two_qiaos,,技能：二乔,TRUE
special_ability_phases_onscreen_name_hv_ability_two_qiaos,,二乔,TRUE
unit_abilities_onscreen_name_hv_ability_two_qiaos,,二乔,TRUE
unit_abilities_tooltip_text_hv_ability_two_qiaos,,二乔的风姿使盟军对即将来临的战斗有了充分准备。,TRUE
unit_ability_types_localised_description_hv_ability_two_qiaos,,二乔,TRUE
unit_ability_types_onscreen_name_hv_ability_two_qiaos,,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_stalker,,对此人而言，森林是他的堡垒。,TRUE
character_skills_localised_name_hv_skill_ability_stalker,,密林精要,TRUE
effects_description_hv_effect_unlock_stalker,,技能：密林精要,TRUE
special_ability_phases_onscreen_name_hv_ability_stalker,,密林精要,TRUE
unit_abilities_onscreen_name_hv_ability_stalker,,密林精要,TRUE
unit_abilities_tooltip_text_hv_ability_stalker,,对此人而言，森林是他的堡垒。,TRUE
unit_ability_types_localised_description_hv_ability_stalker,,密林精要,TRUE
unit_ability_types_onscreen_name_hv_ability_stalker,,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_two_zhangs,,对友人而言此为一个既定事实，二张比一个来的好，但敌人对此一无所悉。,TRUE
character_skills_localised_name_hv_skill_ability_two_zhangs,,二张,TRUE
effects_description_hv_effect_unlock_two_zhangs,,技能：二张,TRUE
special_ability_phases_onscreen_name_hv_ability_two_zhangs,,二张,TRUE
unit_abilities_onscreen_name_hv_ability_two_zhangs,,二张,TRUE
unit_abilities_tooltip_text_hv_ability_two_zhangs,,对友人而言此为一个既定事实，二张比一个来的好，但敌人对此一无所悉。,TRUE
unit_ability_types_localised_description_hv_ability_two_zhangs,,二张,TRUE
unit_ability_types_onscreen_name_hv_ability_two_zhangs,,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_stalker_expertise,,对此人而言，森林是他的堡垒。,TRUE
character_skills_localised_name_hv_skill_ability_stalker_expertise,,密林精要,TRUE
character_skills_localised_description_hv_skill_ability_inspection_healer,,以非凡的观察力纵观战场。,TRUE
character_skills_localised_name_hv_skill_ability_inspection_healer,,前线查探,TRUE
character_skills_localised_description_hv_skill_ability_wisdom_of_the_river_veteran,,知敌表里，则彼难守，我易攻,TRUE
character_skills_localised_name_hv_skill_ability_wisdom_of_the_river_veteran,,水圣,TRUE
character_skills_localised_description_hv_skill_ability_wisdom_of_the_waterfall_veteran,,鲑鱼在瀑布尽头时所面对的就是熊的牙齿。,TRUE
character_skills_localised_name_hv_skill_ability_wisdom_of_the_waterfall_veteran,,飞泉之智,TRUE
character_skills_localised_description_hv_skill_ability_gas_shot,,击射之飞矢；毒气满溢。,TRUE
character_skills_localised_name_hv_skill_ability_gas_shot,,毒矢,TRUE
effects_description_hv_effect_unlock_gas_shot,,技能：毒矢,TRUE
special_ability_phases_onscreen_name_hv_ability_gas_shot,,毒矢,TRUE
unit_abilities_onscreen_name_hv_ability_gas_shot,,毒矢,TRUE
unit_abilities_tooltip_text_hv_ability_gas_shot,,击射之飞矢；毒气满溢。,TRUE
unit_ability_types_localised_description_hv_ability_gas_shot,,毒矢,TRUE
unit_ability_types_onscreen_name_hv_ability_gas_shot,,远程杀伤,TRUE
character_skills_localised_description_hv_skill_ability_god_of_war,,关羽刀光过处，敌将人头落地,TRUE
character_skills_localised_name_hv_skill_ability_god_of_war,,武圣,TRUE
effects_description_hv_effect_unlock_god_of_war,,技能：武圣,TRUE
special_ability_phases_onscreen_name_hv_ability_god_of_war,,武圣,TRUE
unit_abilities_onscreen_name_hv_ability_god_of_war,,武圣,TRUE
unit_abilities_tooltip_text_hv_ability_god_of_war,,关羽刀光过处，敌将人头落地,TRUE
unit_ability_types_localised_description_hv_ability_god_of_war,,武圣,TRUE
unit_ability_types_onscreen_name_hv_ability_god_of_war,,近战杀伤,TRUE
character_skills_localised_description_hv_skill_ability_unstoppable,,此人的攻击无所畏惧，足以让当面之敌胆战心惊,TRUE
character_skills_localised_name_hv_skill_ability_unstoppable,,横行,TRUE
effects_description_hv_effect_unlock_unstoppable,,技能：横行,TRUE
special_ability_phases_onscreen_name_hv_ability_unstoppable,,横行,TRUE
unit_abilities_onscreen_name_hv_ability_unstoppable,,横行,TRUE
unit_abilities_tooltip_text_hv_ability_unstoppable,,此人的攻击无所畏惧，足以让当面之敌胆战心惊,TRUE
unit_ability_types_localised_description_hv_ability_unstoppable,,横行,TRUE
unit_ability_types_onscreen_name_hv_ability_unstoppable,,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_condemned_howl,,许褚临战则狂，军中以为「虎侯」,TRUE
character_skills_localised_name_hv_skill_ability_condemned_howl,,狂啸,TRUE
effects_description_hv_effect_unlock_condemned_howl,,技能：狂啸,TRUE
special_ability_phases_onscreen_name_hv_ability_condemned_howl,,狂啸,TRUE
unit_abilities_onscreen_name_hv_ability_condemned_howl,,狂啸,TRUE
unit_abilities_tooltip_text_hv_ability_condemned_howl,,许褚临战则狂，军中以为「虎侯」,TRUE
unit_ability_types_localised_description_hv_ability_condemned_howl,,狂啸,TRUE
unit_ability_types_onscreen_name_hv_ability_condemned_howl,,被动减益,TRUE
character_skills_localised_description_hv_skill_ability_crash,,充满怒意的一击，周遭敌军尽受其害,TRUE
character_skills_localised_name_hv_skill_ability_crash,,裂地,TRUE
effects_description_hv_effect_unlock_crash,,技能：裂地,TRUE
special_ability_phases_onscreen_name_hv_ability_crash,,裂地,TRUE
unit_abilities_onscreen_name_hv_ability_crash,,裂地,TRUE
unit_abilities_tooltip_text_hv_ability_crash,,充满怒意的一击，周遭敌军尽受其害,TRUE
unit_ability_types_localised_description_hv_ability_crash,,裂地,TRUE
unit_ability_types_onscreen_name_hv_ability_crash,,近战杀伤,TRUE
character_skills_localised_description_hv_skill_ability_stalwart_defender,,此人是坚守阵线的天才，视敌人猛攻如无物！,TRUE
character_skills_localised_name_hv_skill_ability_stalwart_defender,,坚防,TRUE
effects_description_hv_effect_unlock_stalwart_defender,,技能：,TRUE
special_ability_phases_onscreen_name_hv_ability_stalwart_defender,,坚防,TRUE
unit_abilities_onscreen_name_hv_ability_stalwart_defender,,坚防,TRUE
unit_abilities_tooltip_text_hv_ability_stalwart_defender,,此人是坚守阵线的天才，视敌人猛攻如无物！,TRUE
unit_ability_types_localised_description_hv_ability_stalwart_defender,,坚防,TRUE
unit_ability_types_onscreen_name_hv_ability_stalwart_defender,,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_cry_of_the_forest,,当身处绝境之时，英雄会施展出真正的力量！,TRUE
character_skills_localised_name_hv_skill_ability_cry_of_the_forest,,林啸,TRUE
effects_description_hv_effect_unlock_cry_of_the_forest,,技能：林啸,TRUE
special_ability_phases_onscreen_name_hv_ability_cry_of_the_forest,,林啸,TRUE
unit_abilities_onscreen_name_hv_ability_cry_of_the_forest,,林啸,TRUE
unit_abilities_tooltip_text_hv_ability_cry_of_the_forest,,当身处绝境之时，英雄会施展出真正的力量！,TRUE
unit_ability_types_localised_description_hv_ability_cry_of_the_forest,,林啸,TRUE
unit_ability_types_onscreen_name_hv_ability_cry_of_the_forest,,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_vengeance,,夏侯惇能借此愈战愈勇，但会因此丧失理智,TRUE
character_skills_localised_name_hv_skill_ability_vengeance,,睚眦,TRUE
effects_description_hv_effect_unlock_vengeance,,技能：睚眦,TRUE
special_ability_phases_onscreen_name_hv_ability_vengeance,,睚眦,TRUE
unit_abilities_onscreen_name_hv_ability_vengeance,,睚眦,TRUE
unit_abilities_tooltip_text_hv_ability_vengeance,,夏侯惇能借此愈战愈勇，但会因此丧失理智,TRUE
unit_ability_types_localised_description_hv_ability_vengeance,,睚眦,TRUE
unit_ability_types_onscreen_name_hv_ability_vengeance,,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_poisioned_blade,,以毒素减慢战士的速度，慢慢地消耗他们的生命,TRUE
character_skills_localised_name_hv_skill_ability_poisioned_blade,,毒刃,TRUE
effects_description_hv_effect_unlock_poisioned_blade,,技能：毒刃,TRUE
special_ability_phases_onscreen_name_hv_ability_poisioned_blade,,毒刃,TRUE
unit_abilities_onscreen_name_hv_ability_poisioned_blade,,毒刃,TRUE
unit_abilities_tooltip_text_hv_ability_poisioned_blade,,以毒素减慢战士的速度，慢慢地消耗他们的生命,TRUE
unit_ability_types_localised_description_hv_ability_poisioned_blade,,毒刃,TRUE
unit_ability_types_onscreen_name_hv_ability_poisioned_blade,,远程杀伤,TRUE
character_skills_localised_description_hv_skill_ability_wolf,,谨慎向前，紧咬其咽喉。,TRUE
character_skills_localised_name_hv_skill_ability_wolf,,战狼,TRUE
effects_description_hv_effect_unlock_wolf,,技能：战狼,TRUE
special_ability_phases_onscreen_name_hv_ability_wolf,,战狼,TRUE
unit_abilities_onscreen_name_hv_ability_wolf,,战狼,TRUE
unit_abilities_tooltip_text_hv_ability_wolf,,谨慎向前，紧咬其咽喉。,TRUE
unit_ability_types_localised_description_hv_ability_wolf,,战狼,TRUE
unit_ability_types_onscreen_name_hv_ability_wolf,,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_sparrow,,无人能快过这吞咽的速度。,TRUE
character_skills_localised_name_hv_skill_ability_sparrow,,吞噬,TRUE
effects_description_hv_effect_unlock_sparrow,,技能：吞噬,TRUE
special_ability_phases_onscreen_name_hv_ability_sparrow,,吞噬,TRUE
unit_abilities_onscreen_name_hv_ability_sparrow,,吞噬,TRUE
unit_abilities_tooltip_text_hv_ability_sparrow,,无人能快过这吞咽的速度。,TRUE
unit_ability_types_localised_description_hv_ability_sparrow,,吞噬,TRUE
unit_ability_types_onscreen_name_hv_ability_sparrow,,被动减益,TRUE
character_skills_localised_description_hv_skill_ability_inner_vitality,,在战斗中找到生活的方式。,TRUE
character_skills_localised_name_hv_skill_ability_inner_vitality,,内在活力,TRUE
effects_description_hv_effect_unlock_inner_vitality,,技能：内在活力,TRUE
special_ability_phases_onscreen_name_hv_ability_inner_vitality_1,,内在活力,TRUE
special_ability_phases_onscreen_name_hv_ability_inner_vitality_2,,内在活力,TRUE
unit_abilities_onscreen_name_hv_ability_inner_vitality,,内在活力,TRUE
unit_abilities_tooltip_text_hv_ability_inner_vitality,,在战斗中找到生活的方式。,TRUE
unit_ability_types_localised_description_hv_ability_inner_vitality,,内在活力,TRUE
unit_ability_types_onscreen_name_hv_ability_inner_vitality,,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_binding_fury,,以森林的力量对抗单个敌人,TRUE
character_skills_localised_name_hv_skill_ability_binding_fury,,聚怒,TRUE
effects_description_hv_effect_unlock_binding_fury,,技能：聚怒,TRUE
special_ability_phases_onscreen_name_hv_ability_binding_fury,,聚怒,TRUE
unit_abilities_onscreen_name_hv_ability_binding_fury,,聚怒,TRUE
unit_abilities_tooltip_text_hv_ability_binding_fury,,以森林的力量对抗单个敌人,TRUE
unit_ability_types_localised_description_hv_ability_binding_fury,,聚怒,TRUE
unit_ability_types_onscreen_name_hv_ability_binding_fury,,近战杀伤,TRUE
character_skills_localised_description_hv_skill_ability_hamstring,,精心策划的袭击，会让敌人变得步履蹒跚,TRUE
character_skills_localised_name_hv_skill_ability_hamstring,,断筋,TRUE
effects_description_hv_effect_unlock_hamstring,,技能：断筋,TRUE
special_ability_phases_onscreen_name_hv_ability_hamstring,,断筋,TRUE
unit_abilities_onscreen_name_hv_ability_hamstring,,断筋,TRUE
unit_abilities_tooltip_text_hv_ability_hamstring,,精心策划的袭击，会让敌人变得步履蹒跚,TRUE
unit_ability_types_localised_description_hv_ability_hamstring,,断筋,TRUE
unit_ability_types_onscreen_name_hv_ability_hamstring,,近战杀伤,TRUE
character_skills_localised_description_hv_skill_ability_sandback,,此人如木造障碍。,TRUE
character_skills_localised_name_hv_skill_ability_sandback,,硬皮,TRUE
effects_description_hv_effect_unlock_sandback,,技能：硬皮,TRUE
special_ability_phases_onscreen_name_hv_ability_sandback,,硬皮,TRUE
unit_abilities_onscreen_name_hv_ability_sandback,,硬皮,TRUE
unit_abilities_tooltip_text_hv_ability_sandback,,此人如木造障碍。,TRUE
unit_ability_types_localised_description_hv_ability_sandback,,硬皮,TRUE
unit_ability_types_onscreen_name_hv_ability_sandback,,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_lightbomb,,制造大噪音分散敌人的注意力。,TRUE
character_skills_localised_name_hv_skill_ability_lightbomb,,闪光弹,TRUE
effects_description_hv_effect_unlock_lightbomb,,技能：闪光弹,TRUE
special_ability_phases_onscreen_name_hv_ability_lightbomb,,闪光弹,TRUE
unit_abilities_onscreen_name_hv_ability_lightbomb,,闪光弹,TRUE
unit_abilities_tooltip_text_hv_ability_lightbomb,,制造大噪音分散敌人的注意力。,TRUE
unit_ability_types_localised_description_hv_ability_lightbomb,,闪光弹,TRUE
unit_ability_types_onscreen_name_hv_ability_lightbomb,,远程杀伤,TRUE
character_skills_localised_description_hv_skill_ability_indomitable_warrior,,此人屡败屡战。,TRUE
character_skills_localised_name_hv_skill_ability_indomitable_warrior,,百折不挠,TRUE
effects_description_hv_effect_unlock_indomitable_warrior,,技能：百折不挠,TRUE
special_ability_phases_onscreen_name_hv_ability_indomitable_warrior,,百折不挠,TRUE
unit_abilities_onscreen_name_hv_ability_indomitable_warrior,,百折不挠,TRUE
unit_abilities_tooltip_text_hv_ability_indomitable_warrior,,此人屡败屡战。,TRUE
unit_ability_types_localised_description_hv_ability_indomitable_warrior,,百折不挠,TRUE
unit_ability_types_onscreen_name_hv_ability_indomitable_warrior,,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_indomitable_warrior_instinct,,此人屡败屡战。,TRUE
character_skills_localised_name_hv_skill_ability_indomitable_warrior_instinct,,百折不挠,TRUE
character_skills_localised_description_hv_skill_ability_wolf_cunning,,谨慎向前，紧咬其咽喉。,TRUE
character_skills_localised_name_hv_skill_ability_wolf_cunning,,战狼,TRUE
character_skills_localised_description_hv_skill_ability_into_the_breach,,只要心怀坚定，手持利刃发起冲锋，便能突破敌人的阵线。,TRUE
character_skills_localised_name_hv_skill_ability_into_the_breach,,突围,TRUE
effects_description_hv_effect_unlock_into_the_breach,,技能：突围,TRUE
special_ability_phases_onscreen_name_hv_ability_into_the_breach,,突围,TRUE
unit_abilities_onscreen_name_hv_ability_into_the_breach,,突围,TRUE
unit_abilities_tooltip_text_hv_ability_into_the_breach,,只要心怀坚定，手持利刃发起冲锋，便能突破敌人的阵线。,TRUE
unit_ability_types_localised_description_hv_ability_into_the_breach,,突围,TRUE
unit_ability_types_onscreen_name_hv_ability_into_the_breach,,主动增益,TRUE
character_skills_localised_description_hv_skill_ability_mending,,易损之物尚可修复如新；而人则不然。,TRUE
character_skills_localised_name_hv_skill_ability_mending,,疗伤,TRUE
effects_description_hv_effect_unlock_mending,,技能：疗伤,TRUE
special_ability_phases_onscreen_name_hv_ability_mending,,疗伤,TRUE
unit_abilities_onscreen_name_hv_ability_mending,,疗伤,TRUE
unit_abilities_tooltip_text_hv_ability_mending,,易损之物尚可修复如新；而人则不然。,TRUE
unit_ability_types_localised_description_hv_ability_mending,,疗伤,TRUE
unit_ability_types_onscreen_name_hv_ability_mending,,主动增益,TRUE
character_skills_localised_description_hv_skill_ability_bleed,,当受害者有所意识，情势早已难以挽回。,TRUE
character_skills_localised_name_hv_skill_ability_bleed,,剔骨,TRUE
effects_description_hv_effect_unlock_bleed,,技能：剔骨,TRUE
special_ability_phases_onscreen_name_hv_ability_bleed,,剔骨,TRUE
unit_abilities_onscreen_name_hv_ability_bleed,,剔骨,TRUE
unit_abilities_tooltip_text_hv_ability_bleed,,当受害者有所意识，情势早已难以挽回。,TRUE
unit_ability_types_localised_description_hv_ability_bleed,,剔骨,TRUE
unit_ability_types_onscreen_name_hv_ability_bleed,,近战杀伤,TRUE
character_skills_localised_description_hv_skill_ability_tiger,,此人精神如猛虎，在没有伟大的勇气支持下无人胆敢面对此人。,FALSE
character_skills_localised_name_hv_skill_ability_tiger,,白虎,FALSE
effects_description_hv_effect_unlock_tiger,,技能：白虎,FALSE
special_ability_phases_onscreen_name_hv_ability_tiger,,白虎,FALSE
unit_abilities_onscreen_name_hv_ability_tiger,,白虎,FALSE
unit_abilities_tooltip_text_hv_ability_tiger,,此人精神如猛虎，在没有伟大的勇气支持下无人胆敢面对此人。,FALSE
unit_ability_types_localised_description_hv_ability_tiger,,白虎,FALSE
unit_ability_types_onscreen_name_hv_ability_tiger,,被动减益,FALSE
character_skills_localised_description_hv_skill_ability_into_the_breach_instinct,,只要心怀坚定，手持利刃发起冲锋，便能突破敌人的阵线。,FALSE
character_skills_localised_name_hv_skill_ability_into_the_breach_instinct,,突围,FALSE
character_skills_localised_description_hv_skill_ability_into_the_breach_authority,,只要心怀坚定，手持利刃发起冲锋，便能突破敌人的阵线。,FALSE
character_skills_localised_name_hv_skill_ability_into_the_breach_authority,,突围,FALSE
character_skills_localised_description_hv_skill_ability_mending_cunning,,易损之物尚可修复如新；而人则不然。,FALSE
character_skills_localised_name_hv_skill_ability_mending_cunning,,疗伤,FALSE
character_skills_localised_description_hv_skill_ability_bleed_instinct,,当受害者有所意识，情势早已难以挽回。,TRUE
character_skills_localised_name_hv_skill_ability_bleed_instinct,,剔骨,TRUE
character_skills_localised_description_hv_skill_ability_binding_fury_scholar,,以森林的力量对抗单个敌人,TRUE
character_skills_localised_name_hv_skill_ability_binding_fury_scholar,,聚怒,TRUE
character_skills_localised_description_hv_skill_ability_crash_veteran,,充满怒意的一击，周遭敌军尽受其害,TRUE
character_skills_localised_name_hv_skill_ability_crash_veteran,,裂地,TRUE
character_skills_localised_description_hv_skill_ability_hamstring_veteran,,精心策划的袭击，会让敌人变得步履蹒跚,TRUE
character_skills_localised_name_hv_skill_ability_hamstring_veteran,,断筋,TRUE
character_skills_localised_description_hv_skill_ability_lightbomb_veteran,,制造大噪音分散敌人的注意力。,TRUE
character_skills_localised_name_hv_skill_ability_lightbomb_veteran,,闪光弹,TRUE
character_skills_localised_description_hv_skill_ability_sandback_veteran,,此人如木造障碍。,TRUE
character_skills_localised_name_hv_skill_ability_sandback_veteran,,硬皮,TRUE
character_skills_localised_description_hv_skill_ability_tiger_expertise,,此人精神如猛虎，在没有伟大的勇气支持下无人胆敢面对此人。,FALSE
character_skills_localised_name_hv_skill_ability_tiger_expertise,,白虎,FALSE
character_skills_localised_description_hv_skill_ability_commanding_shout,,同袍兄弟，狂呼迎战,TRUE
character_skills_localised_name_hv_skill_ability_commanding_shout,,训令,TRUE
effects_description_hv_effect_unlock_commanding_shout,,技能：训令,TRUE
special_ability_phases_onscreen_name_hv_ability_commanding_shout,,训令,TRUE
unit_abilities_onscreen_name_hv_ability_commanding_shout,,训令,TRUE
unit_abilities_tooltip_text_hv_ability_commanding_shout,,同袍兄弟，狂呼迎战,TRUE
unit_ability_types_localised_description_hv_ability_commanding_shout,,训令,TRUE
unit_ability_types_onscreen_name_hv_ability_commanding_shout,,主动增益,TRUE
character_skills_localised_description_hv_skill_ability_condemn,,闻此詈语，无不羞愧。,TRUE
character_skills_localised_name_hv_skill_ability_condemn,,声讨,TRUE
effects_description_hv_effect_unlock_condemn,,技能：声讨,TRUE
special_ability_phases_onscreen_name_hv_ability_condemn,,声讨,TRUE
unit_abilities_onscreen_name_hv_ability_condemn,,声讨,TRUE
unit_abilities_tooltip_text_hv_ability_condemn,,闻此詈语，无不羞愧。,TRUE
unit_ability_types_localised_description_hv_ability_condemn,,声讨,TRUE
unit_ability_types_onscreen_name_hv_ability_condemn,,近战杀伤,TRUE
character_skills_localised_description_hv_skill_ability_desperate_cry,,驱人者非令，道也,TRUE
character_skills_localised_name_hv_skill_ability_desperate_cry,,绝号,TRUE
effects_description_hv_effect_unlock_desperate_cry,,技能：绝号,TRUE
special_ability_phases_onscreen_name_hv_ability_desperate_cry,,绝号,TRUE
unit_abilities_onscreen_name_hv_ability_desperate_cry,,绝号,TRUE
unit_abilities_tooltip_text_hv_ability_desperate_cry,,驱人者非令，道也,TRUE
unit_ability_types_localised_description_hv_ability_desperate_cry,,绝号,TRUE
unit_ability_types_onscreen_name_hv_ability_desperate_cry,,主动增益,TRUE
character_skills_localised_description_hv_skill_ability_disorientate,,坚忍之士亦为所惑,TRUE
character_skills_localised_name_hv_skill_ability_disorientate,,蛊惑,TRUE
effects_description_hv_effect_unlock_disorientate,,技能：蛊惑,TRUE
special_ability_phases_onscreen_name_hv_ability_disorientate,,蛊惑,TRUE
unit_abilities_onscreen_name_hv_ability_disorientate,,蛊惑,TRUE
unit_abilities_tooltip_text_hv_ability_disorientate,,坚忍之士亦为所惑,TRUE
unit_ability_types_localised_description_hv_ability_disorientate,,蛊惑,TRUE
unit_ability_types_onscreen_name_hv_ability_disorientate,,主动减益,TRUE
character_skills_localised_description_hv_skill_ability_favourable_skies,,欲中其的，先处其位,TRUE
character_skills_localised_name_hv_skill_ability_favourable_skies,,天时,TRUE
effects_description_hv_effect_unlock_favourable_skies,,技能：天时,TRUE
special_ability_phases_onscreen_name_hv_ability_favourable_skies,,天时,TRUE
unit_abilities_onscreen_name_hv_ability_favourable_skies,,天时,TRUE
unit_abilities_tooltip_text_hv_ability_favourable_skies,,欲中其的，先处其位,TRUE
unit_ability_types_localised_description_hv_ability_favourable_skies,,天时,TRUE
unit_ability_types_onscreen_name_hv_ability_favourable_skies,,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_inner_fire,,长解天道则称信,TRUE
character_skills_localised_name_hv_skill_ability_inner_fire,,炽心,TRUE
effects_description_hv_effect_unlock_inner_fire,,技能：炽心,TRUE
special_ability_phases_onscreen_name_hv_ability_inner_fire,,炽心,TRUE
unit_abilities_onscreen_name_hv_ability_inner_fire,,炽心,TRUE
unit_abilities_tooltip_text_hv_ability_inner_fire,,长解天道则称信,TRUE
unit_ability_types_localised_description_hv_ability_inner_fire,,炽心,TRUE
unit_ability_types_onscreen_name_hv_ability_inner_fire,,主动增益,TRUE
character_skills_localised_description_hv_skill_ability_judgement,,根基固则力稳,TRUE
character_skills_localised_name_hv_skill_ability_judgement,,慎断,TRUE
effects_description_hv_effect_unlock_judgement,,技能：慎断,TRUE
special_ability_phases_onscreen_name_hv_ability_judgement,,慎断,TRUE
unit_abilities_onscreen_name_hv_ability_judgement,,慎断,TRUE
unit_abilities_tooltip_text_hv_ability_judgement,,根基固则力稳,TRUE
unit_ability_types_localised_description_hv_ability_judgement,,慎断,TRUE
unit_ability_types_onscreen_name_hv_ability_judgement,,近战杀伤,TRUE
character_skills_localised_description_hv_skill_ability_knowledge_of_the_body,,力不在大，而在于准,TRUE
character_skills_localised_name_hv_skill_ability_knowledge_of_the_body,,体识,TRUE
effects_description_hv_effect_unlock_knowledge_of_the_body,,技能：体识,TRUE
special_ability_phases_onscreen_name_hv_ability_knowledge_of_the_body,,体识,TRUE
unit_abilities_onscreen_name_hv_ability_knowledge_of_the_body,,体识,TRUE
unit_abilities_tooltip_text_hv_ability_knowledge_of_the_body,,力不在大，而在于准,TRUE
unit_ability_types_localised_description_hv_ability_knowledge_of_the_body,,体识,TRUE
unit_ability_types_onscreen_name_hv_ability_knowledge_of_the_body,,主动增益,TRUE
character_skills_localised_description_hv_skill_ability_knowledge_of_the_mind,,用兵之道，攻心为上,TRUE
character_skills_localised_name_hv_skill_ability_knowledge_of_the_mind,,心识,TRUE
effects_description_hv_effect_unlock_knowledge_of_the_mind,,技能：心识,TRUE
special_ability_phases_onscreen_name_hv_ability_knowledge_of_the_mind,,心识,TRUE
unit_abilities_onscreen_name_hv_ability_knowledge_of_the_mind,,心识,TRUE
unit_abilities_tooltip_text_hv_ability_knowledge_of_the_mind,,用兵之道，攻心为上,TRUE
unit_ability_types_localised_description_hv_ability_knowledge_of_the_mind,,心识,TRUE
unit_ability_types_onscreen_name_hv_ability_knowledge_of_the_mind,,主动增益,TRUE
character_skills_localised_description_hv_skill_ability_knowledge_of_the_spirit,,不在身心，而在其神,TRUE
character_skills_localised_name_hv_skill_ability_knowledge_of_the_spirit,,神识,TRUE
effects_description_hv_effect_unlock_knowledge_of_the_spirit,,技能：神识,TRUE
special_ability_phases_onscreen_name_hv_ability_knowledge_of_the_spirit,,神识,TRUE
unit_abilities_onscreen_name_hv_ability_knowledge_of_the_spirit,,神识,TRUE
unit_abilities_tooltip_text_hv_ability_knowledge_of_the_spirit,,不在身心，而在其神,TRUE
unit_ability_types_localised_description_hv_ability_knowledge_of_the_spirit,,神识,TRUE
unit_ability_types_onscreen_name_hv_ability_knowledge_of_the_spirit,,主动增益,TRUE
character_skills_localised_description_hv_skill_ability_one_with_heaven,,上观则为天，深察则为妙,TRUE
character_skills_localised_name_hv_skill_ability_one_with_heaven,,天遁,TRUE
effects_description_hv_effect_unlock_one_with_heaven,,技能：天遁,TRUE
special_ability_phases_onscreen_name_hv_ability_one_with_heaven,,天遁,TRUE
unit_abilities_onscreen_name_hv_ability_one_with_heaven,,天遁,TRUE
unit_abilities_tooltip_text_hv_ability_one_with_heaven,,上观则为天，深察则为妙,TRUE
unit_ability_types_localised_description_hv_ability_one_with_heaven,,天遁,TRUE
unit_ability_types_onscreen_name_hv_ability_one_with_heaven,,主动增益,TRUE
character_skills_localised_description_hv_skill_ability_one_with_the_land,,劳于地者必亲之,TRUE
character_skills_localised_name_hv_skill_ability_one_with_the_land,,地遁,TRUE
effects_description_hv_effect_unlock_one_with_the_land,,技能：地遁,TRUE
special_ability_phases_onscreen_name_hv_ability_one_with_the_land,,地遁,TRUE
unit_abilities_onscreen_name_hv_ability_one_with_the_land,,地遁,TRUE
unit_abilities_tooltip_text_hv_ability_one_with_the_land,,劳于地者必亲之,TRUE
unit_ability_types_localised_description_hv_ability_one_with_the_land,,地遁,TRUE
unit_ability_types_onscreen_name_hv_ability_one_with_the_land,,主动增益,TRUE
character_skills_localised_description_hv_skill_ability_one_with_the_people,,兄弟不弃，可谓安心,TRUE
character_skills_localised_name_hv_skill_ability_one_with_the_people,,人遁,TRUE
effects_description_hv_effect_unlock_one_with_the_people,,技能：人遁,TRUE
special_ability_phases_onscreen_name_hv_ability_one_with_the_people,,人遁,TRUE
unit_abilities_onscreen_name_hv_ability_one_with_the_people,,人遁,TRUE
unit_abilities_tooltip_text_hv_ability_one_with_the_people,,兄弟不弃，可谓安心,TRUE
unit_ability_types_localised_description_hv_ability_one_with_the_people,,人遁,TRUE
unit_ability_types_onscreen_name_hv_ability_one_with_the_people,,主动增益,TRUE
character_skills_localised_description_hv_skill_ability_preach,,斯言聚神,TRUE
character_skills_localised_name_hv_skill_ability_preach,,布道,TRUE
effects_description_hv_effect_unlock_preach,,技能：布道,TRUE
special_ability_phases_onscreen_name_hv_ability_preach,,布道,TRUE
unit_abilities_onscreen_name_hv_ability_preach,,布道,TRUE
unit_abilities_tooltip_text_hv_ability_preach,,斯言聚神,TRUE
unit_ability_types_localised_description_hv_ability_preach,,布道,TRUE
unit_ability_types_onscreen_name_hv_ability_preach,,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_strength_of_the_land,,土地非土，有林有山，隐处，有上古地。,TRUE
character_skills_localised_name_hv_skill_ability_strength_of_the_land,,深地,TRUE
effects_description_hv_effect_unlock_strength_of_the_land,,技能：深地,TRUE
special_ability_phases_onscreen_name_hv_ability_strength_of_the_land,,深地,TRUE
unit_abilities_onscreen_name_hv_ability_strength_of_the_land,,深地,TRUE
unit_abilities_tooltip_text_hv_ability_strength_of_the_land,,土地非土，有林有山，隐处，有上古地。,TRUE
