Key,Short Key,Text,Tooltip
effects_description_hv_effect_unlock_hail_of_arrows,effects_description_hv_effect_unlock_hail_of,技能：箭雨,TRUE
special_ability_phases_onscreen_name_hv_ability_hail_of_arrows,special_ability_phases_onscreen_name_hv_ability_hail_of,箭雨,TRUE
unit_abilities_onscreen_name_hv_ability_hail_of_arrows,unit_abilities_onscreen_name_hv_ability_hail_of,箭雨,TRUE
unit_abilities_tooltip_text_hv_ability_hail_of_arrows,unit_abilities_tooltip_text_hv_ability_hail_of,瓢泼箭雨阻碍了敌人的前进,TRUE
unit_ability_types_localised_description_hv_ability_hail_of_arrows,unit_ability_types_localised_description_hv_ability_hail_of,箭雨,TRUE
unit_ability_types_onscreen_name_hv_ability_hail_of_arrows,unit_ability_types_onscreen_name_hv_ability_hail_of,远程杀伤,TRUE
character_skills_localised_description_hv_skill_ability_warning_shot,character_skills_localised_description_hv_skill_ability_warning,「这下一箭，射的就是汝之心窝！」,TRUE
character_skills_localised_name_hv_skill_ability_warning_shot,character_skills_localised_name_hv_skill_ability_warning,射缨,TRUE
effects_description_hv_effect_unlock_warning_shot,effects_description_hv_effect_unlock_warning,技能：射缨,TRUE
special_ability_phases_onscreen_name_hv_ability_warning_shot,special_ability_phases_onscreen_name_hv_ability_warning,射缨,TRUE
unit_abilities_onscreen_name_hv_ability_warning_shot,unit_abilities_onscreen_name_hv_ability_warning,射缨,TRUE
unit_abilities_tooltip_text_hv_ability_warning_shot,unit_abilities_tooltip_text_hv_ability_warning,「这下一箭，射的就是汝之心窝！」,TRUE
unit_ability_types_localised_description_hv_ability_warning_shot,unit_ability_types_localised_description_hv_ability_warning,射缨,TRUE
unit_ability_types_onscreen_name_hv_ability_warning_shot,unit_ability_types_onscreen_name_hv_ability_warning,远程杀伤,TRUE
character_skills_localised_description_hv_skill_ability_ghost_of_forest,character_skills_localised_description_hv_skill_ability_ghost_of,此人知晓如何于林中震摄敌军。,TRUE
character_skills_localised_name_hv_skill_ability_ghost_of_forest,character_skills_localised_name_hv_skill_ability_ghost_of,林中之鬼,TRUE
effects_description_hv_effect_unlock_ghost_of_forest,effects_description_hv_effect_unlock_ghost_of,技能：林中之鬼,TRUE
special_ability_phases_onscreen_name_hv_ability_ghost_of_forest,special_ability_phases_onscreen_name_hv_ability_ghost_of,林中之鬼,TRUE
unit_abilities_onscreen_name_hv_ability_ghost_of_forest,unit_abilities_onscreen_name_hv_ability_ghost_of,林中之鬼,TRUE
unit_abilities_tooltip_text_hv_ability_ghost_of_forest,unit_abilities_tooltip_text_hv_ability_ghost_of,此人知晓如何于林中震摄敌军。,TRUE
unit_ability_types_localised_description_hv_ability_ghost_of_forest,unit_ability_types_localised_description_hv_ability_ghost_of,林中之鬼,TRUE
unit_ability_types_onscreen_name_hv_ability_ghost_of_forest,unit_ability_types_onscreen_name_hv_ability_ghost_of,被动减益,TRUE
character_skills_localised_description_hv_skill_ability_swift_fingers,character_skills_localised_description_hv_skill_ability_swift,凭借训练留下的感觉，将军能以脱兔之迅重新弯弓搭箭,TRUE
character_skills_localised_name_hv_skill_ability_swift_fingers,character_skills_localised_name_hv_skill_ability_swift,妙手,TRUE
effects_description_hv_effect_unlock_swift_fingers,effects_description_hv_effect_unlock_swift,技能：妙手,TRUE
special_ability_phases_onscreen_name_hv_ability_swift_fingers,special_ability_phases_onscreen_name_hv_ability_swift,妙手,TRUE
unit_abilities_onscreen_name_hv_ability_swift_fingers,unit_abilities_onscreen_name_hv_ability_swift,妙手,TRUE
unit_abilities_tooltip_text_hv_ability_swift_fingers,unit_abilities_tooltip_text_hv_ability_swift,凭借训练留下的感觉，将军能以脱兔之迅重新弯弓搭箭,TRUE
unit_ability_types_localised_description_hv_ability_swift_fingers,unit_ability_types_localised_description_hv_ability_swift,妙手,TRUE
unit_ability_types_onscreen_name_hv_ability_swift_fingers,unit_ability_types_onscreen_name_hv_ability_swift,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_tenacity_of_steel,character_skills_localised_description_hv_skill_ability_tenacity_of,此人战斗得越久，就越强大！,TRUE
character_skills_localised_name_hv_skill_ability_tenacity_of_steel,character_skills_localised_name_hv_skill_ability_tenacity_of,刚韧,TRUE
effects_description_hv_effect_unlock_tenacity_of_steel,effects_description_hv_effect_unlock_tenacity_of,技能：刚韧,TRUE
special_ability_phases_onscreen_name_hv_ability_tenacity_of_steel_1,special_ability_phases_onscreen_name_hv_ability_tenacity_of_steel,刚韧,TRUE
special_ability_phases_onscreen_name_hv_ability_tenacity_of_steel_2,special_ability_phases_onscreen_name_hv_ability_tenacity_of_steel,刚韧,TRUE
special_ability_phases_onscreen_name_hv_ability_tenacity_of_steel_3,special_ability_phases_onscreen_name_hv_ability_tenacity_of_steel,刚韧,TRUE
special_ability_phases_onscreen_name_hv_ability_tenacity_of_steel_4,special_ability_phases_onscreen_name_hv_ability_tenacity_of_steel,刚韧,TRUE
special_ability_phases_onscreen_name_hv_ability_tenacity_of_steel_5,special_ability_phases_onscreen_name_hv_ability_tenacity_of_steel,刚韧,TRUE
unit_abilities_onscreen_name_hv_ability_tenacity_of_steel,unit_abilities_onscreen_name_hv_ability_tenacity_of,刚韧,TRUE
unit_abilities_tooltip_text_hv_ability_tenacity_of_steel,unit_abilities_tooltip_text_hv_ability_tenacity_of,此人战斗得越久，就越强大！,TRUE
unit_ability_types_localised_description_hv_ability_tenacity_of_steel,unit_ability_types_localised_description_hv_ability_tenacity_of,刚韧,TRUE
unit_ability_types_onscreen_name_hv_ability_tenacity_of_steel,unit_ability_types_onscreen_name_hv_ability_tenacity_of,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_adamant_resolve,character_skills_localised_description_hv_skill_ability_adamant,决心与勇气可以弹开所有的攻击,TRUE
character_skills_localised_name_hv_skill_ability_adamant_resolve,character_skills_localised_name_hv_skill_ability_adamant,不屈,TRUE
effects_description_hv_effect_unlock_adamant_resolve,effects_description_hv_effect_unlock_adamant,技能：不屈,TRUE
special_ability_phases_onscreen_name_hv_ability_adamant_resolve,special_ability_phases_onscreen_name_hv_ability_adamant,不屈,TRUE
unit_abilities_onscreen_name_hv_ability_adamant_resolve,unit_abilities_onscreen_name_hv_ability_adamant,不屈,TRUE
unit_abilities_tooltip_text_hv_ability_adamant_resolve,unit_abilities_tooltip_text_hv_ability_adamant,决心与勇气可以弹开所有的攻击,TRUE
unit_ability_types_localised_description_hv_ability_adamant_resolve,unit_ability_types_localised_description_hv_ability_adamant,不屈,TRUE
unit_ability_types_onscreen_name_hv_ability_adamant_resolve,unit_ability_types_onscreen_name_hv_ability_adamant,主动增益,TRUE
character_skills_localised_description_hv_skill_ability_tempered_deflection,character_skills_localised_description_hv_skill_ability_tempered,如钢铁般的冷静沉着，可以更好地抵御攻击,TRUE
character_skills_localised_name_hv_skill_ability_tempered_deflection,character_skills_localised_name_hv_skill_ability_tempered,固守,TRUE
effects_description_hv_effect_unlock_tempered_deflection,effects_description_hv_effect_unlock_tempered,技能：固守,TRUE
special_ability_phases_onscreen_name_hv_ability_tempered_deflection,special_ability_phases_onscreen_name_hv_ability_tempered,固守,TRUE
unit_abilities_onscreen_name_hv_ability_tempered_deflection,unit_abilities_onscreen_name_hv_ability_tempered,固守,TRUE
unit_abilities_tooltip_text_hv_ability_tempered_deflection,unit_abilities_tooltip_text_hv_ability_tempered,如钢铁般的冷静沉着，可以更好地抵御攻击,TRUE
unit_ability_types_localised_description_hv_ability_tempered_deflection,unit_ability_types_localised_description_hv_ability_tempered,固守,TRUE
unit_ability_types_onscreen_name_hv_ability_tempered_deflection,unit_ability_types_onscreen_name_hv_ability_tempered,被动减益,TRUE
character_skills_localised_description_hv_skill_ability_assemble,character_skills_localised_description_hv_skill_ability,兵士们集结于此英雄的麾下。,TRUE
character_skills_localised_name_hv_skill_ability_assemble,character_skills_localised_name_hv_skill_ability,集结,TRUE
effects_description_hv_effect_unlock_assemble,effects_description_hv_effect_unlock,技能：集结,TRUE
special_ability_phases_onscreen_name_hv_ability_assemble,special_ability_phases_onscreen_name_hv_ability,集结,TRUE
unit_abilities_onscreen_name_hv_ability_assemble,unit_abilities_onscreen_name_hv_ability,集结,TRUE
unit_abilities_tooltip_text_hv_ability_assemble,unit_abilities_tooltip_text_hv_ability,兵士们集结于此英雄的麾下。,TRUE
unit_ability_types_localised_description_hv_ability_assemble,unit_ability_types_localised_description_hv_ability,集结,TRUE
unit_ability_types_onscreen_name_hv_ability_assemble,unit_ability_types_onscreen_name_hv_ability,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_footstep,character_skills_localised_description_hv_skill_ability,出色的步法带动展场情势的发展。,TRUE
character_skills_localised_name_hv_skill_ability_footstep,character_skills_localised_name_hv_skill_ability,步法,TRUE
effects_description_hv_effect_unlock_footstep,effects_description_hv_effect_unlock,技能：步法,TRUE
special_ability_phases_onscreen_name_hv_ability_footstep,special_ability_phases_onscreen_name_hv_ability,步法,TRUE
unit_abilities_onscreen_name_hv_ability_footstep,unit_abilities_onscreen_name_hv_ability,步法,TRUE
unit_abilities_tooltip_text_hv_ability_footstep,unit_abilities_tooltip_text_hv_ability,出色的步法带动展场情势的发展。,TRUE
unit_ability_types_localised_description_hv_ability_footstep,unit_ability_types_localised_description_hv_ability,步法,TRUE
unit_ability_types_onscreen_name_hv_ability_footstep,unit_ability_types_onscreen_name_hv_ability,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_anti_infantry_tactics,character_skills_localised_description_hv_skill_ability_anti_infantry,步兵战中具优势。,TRUE
character_skills_localised_name_hv_skill_ability_anti_infantry_tactics,character_skills_localised_name_hv_skill_ability_anti_infantry,反步兵战术,TRUE
effects_description_hv_effect_unlock_anti_infantry_tactics,effects_description_hv_effect_unlock_anti_infantry,技能：反步兵战术,TRUE
special_ability_phases_onscreen_name_hv_ability_anti_infantry_tactics,special_ability_phases_onscreen_name_hv_ability_anti_infantry,反步兵战术,TRUE
unit_abilities_onscreen_name_hv_ability_anti_infantry_tactics,unit_abilities_onscreen_name_hv_ability_anti_infantry,反步兵战术,TRUE
unit_abilities_tooltip_text_hv_ability_anti_infantry_tactics,unit_abilities_tooltip_text_hv_ability_anti_infantry,步兵战中具优势。,TRUE
unit_ability_types_localised_description_hv_ability_anti_infantry_tactics,unit_ability_types_localised_description_hv_ability_anti_infantry,反步兵战术,TRUE
unit_ability_types_onscreen_name_hv_ability_anti_infantry_tactics,unit_ability_types_onscreen_name_hv_ability_anti_infantry,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_defence_stance,character_skills_localised_description_hv_skill_ability_defence,停止攻势，专注于回避敌军的袭击。,TRUE
character_skills_localised_name_hv_skill_ability_defence_stance,character_skills_localised_name_hv_skill_ability_defence,守势,TRUE
effects_description_hv_effect_unlock_defence_stance,effects_description_hv_effect_unlock_defence,技能：守势,TRUE
special_ability_phases_onscreen_name_hv_ability_defence_stance,special_ability_phases_onscreen_name_hv_ability_defence,守势,TRUE
unit_abilities_onscreen_name_hv_ability_defence_stance,unit_abilities_onscreen_name_hv_ability_defence,守势,TRUE
unit_abilities_tooltip_text_hv_ability_defence_stance,unit_abilities_tooltip_text_hv_ability_defence,停止攻势，专注于回避敌军的袭击。,TRUE
unit_ability_types_localised_description_hv_ability_defence_stance,unit_ability_types_localised_description_hv_ability_defence,守势,TRUE
unit_ability_types_onscreen_name_hv_ability_defence_stance,unit_ability_types_onscreen_name_hv_ability_defence,主动增益,TRUE
character_skills_localised_description_hv_skill_ability_parry,character_skills_localised_description_hv_skill_ability,此人善于格挡敌手之剑。,TRUE
character_skills_localised_name_hv_skill_ability_parry,character_skills_localised_name_hv_skill_ability,格挡,TRUE
effects_description_hv_effect_unlock_parry,effects_description_hv_effect_unlock,技能：格挡,TRUE
special_ability_phases_onscreen_name_hv_ability_parry,special_ability_phases_onscreen_name_hv_ability,格挡,TRUE
unit_abilities_onscreen_name_hv_ability_parry,unit_abilities_onscreen_name_hv_ability,格挡,TRUE
unit_abilities_tooltip_text_hv_ability_parry,unit_abilities_tooltip_text_hv_ability,此人善于格挡敌手之剑。,TRUE
unit_ability_types_localised_description_hv_ability_parry,unit_ability_types_localised_description_hv_ability,格挡,TRUE
unit_ability_types_onscreen_name_hv_ability_parry,unit_ability_types_onscreen_name_hv_ability,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_blade_mastery,character_skills_localised_description_hv_skill_ability_blade,其剑术无能出其右者。,TRUE
character_skills_localised_name_hv_skill_ability_blade_mastery,character_skills_localised_name_hv_skill_ability_blade,剑术大师,TRUE
effects_description_hv_effect_unlock_blade_mastery,effects_description_hv_effect_unlock_blade,技能：剑术大师,TRUE
special_ability_phases_onscreen_name_hv_ability_blade_mastery_1,special_ability_phases_onscreen_name_hv_ability_blade_mastery,剑术大师,TRUE
special_ability_phases_onscreen_name_hv_ability_blade_mastery_2,special_ability_phases_onscreen_name_hv_ability_blade_mastery,剑术大师,TRUE
special_ability_phases_onscreen_name_hv_ability_blade_mastery_3,special_ability_phases_onscreen_name_hv_ability_blade_mastery,剑术大师,TRUE
unit_abilities_onscreen_name_hv_ability_blade_mastery,unit_abilities_onscreen_name_hv_ability_blade,剑术大师,TRUE
unit_abilities_tooltip_text_hv_ability_blade_mastery,unit_abilities_tooltip_text_hv_ability_blade,其剑术无能出其右者。,TRUE
unit_ability_types_localised_description_hv_ability_blade_mastery,unit_ability_types_localised_description_hv_ability_blade,剑术大师,TRUE
unit_ability_types_onscreen_name_hv_ability_blade_mastery,unit_ability_types_onscreen_name_hv_ability_blade,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_tenacity_of_steel_resolve,character_skills_localised_description_hv_skill_ability_tenacity_of_steel,此人战斗得越久，就越强大！,TRUE
character_skills_localised_name_hv_skill_ability_tenacity_of_steel_resolve,character_skills_localised_name_hv_skill_ability_tenacity_of_steel,刚韧,TRUE
character_skills_localised_description_hv_skill_ability_blade_mastery_resolve,character_skills_localised_description_hv_skill_ability_blade_mastery,其剑术无能出其右者。,TRUE
character_skills_localised_name_hv_skill_ability_blade_mastery_resolve,character_skills_localised_name_hv_skill_ability_blade_mastery,剑术大师,TRUE
character_skills_localised_description_hv_skill_ability_parry_resolve,character_skills_localised_description_hv_skill_ability_parry,此人善于格挡敌手之剑。,TRUE
character_skills_localised_name_hv_skill_ability_parry_resolve,character_skills_localised_name_hv_skill_ability_parry,格挡,TRUE
character_skills_localised_description_hv_skill_ability_exemplar,character_skills_localised_description_hv_skill_ability,如此闪耀，经典，如所有合适的典范的象征。,TRUE
character_skills_localised_name_hv_skill_ability_exemplar,character_skills_localised_name_hv_skill_ability,楷模,TRUE
effects_description_hv_effect_unlock_exemplar,effects_description_hv_effect_unlock,技能：楷模,TRUE
special_ability_phases_onscreen_name_hv_ability_exemplar,special_ability_phases_onscreen_name_hv_ability,楷模,TRUE
unit_abilities_onscreen_name_hv_ability_exemplar,unit_abilities_onscreen_name_hv_ability,楷模,TRUE
unit_abilities_tooltip_text_hv_ability_exemplar,unit_abilities_tooltip_text_hv_ability,如此闪耀，经典，如所有合适的典范的象征。,TRUE
unit_ability_types_localised_description_hv_ability_exemplar,unit_ability_types_localised_description_hv_ability,楷模,TRUE
unit_ability_types_onscreen_name_hv_ability_exemplar,unit_ability_types_onscreen_name_hv_ability,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_exemplar_resolve,character_skills_localised_description_hv_skill_ability_exemplar,如此闪耀，经典，如所有合适的典范的象征。,TRUE
character_skills_localised_name_hv_skill_ability_exemplar_resolve,character_skills_localised_name_hv_skill_ability_exemplar,楷模,TRUE
character_skills_localised_description_hv_skill_ability_hail_of_arrows_scholar,character_skills_localised_description_hv_skill_ability_hail_of_arrows,瓢泼箭雨阻碍了敌人的前进,TRUE
character_skills_localised_name_hv_skill_ability_hail_of_arrows_scholar,character_skills_localised_name_hv_skill_ability_hail_of_arrows,箭雨,TRUE
character_skills_localised_description_hv_skill_ability_assemble_scholar,character_skills_localised_description_hv_skill_ability_assemble,兵士们集结于此英雄的麾下。,TRUE
character_skills_localised_name_hv_skill_ability_assemble_scholar,character_skills_localised_name_hv_skill_ability_assemble,集结,TRUE
character_skills_localised_description_hv_skill_ability_quickfire,character_skills_localised_description_hv_skill_ability,太史慈一箭紧接一箭，一箭快过一箭,TRUE
character_skills_localised_name_hv_skill_ability_quickfire,character_skills_localised_name_hv_skill_ability,霹雳,TRUE
effects_description_hv_effect_unlock_quickfire,effects_description_hv_effect_unlock,技能：霹雳,TRUE
special_ability_phases_onscreen_name_hv_ability_quickfire,special_ability_phases_onscreen_name_hv_ability,霹雳,TRUE
unit_abilities_onscreen_name_hv_ability_quickfire,unit_abilities_onscreen_name_hv_ability,霹雳,TRUE
unit_abilities_tooltip_text_hv_ability_quickfire,unit_abilities_tooltip_text_hv_ability,太史慈一箭紧接一箭，一箭快过一箭,TRUE
unit_ability_types_localised_description_hv_ability_quickfire,unit_ability_types_localised_description_hv_ability,霹雳,TRUE
unit_ability_types_onscreen_name_hv_ability_quickfire,unit_ability_types_onscreen_name_hv_ability,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_foresight,character_skills_localised_description_hv_skill_ability,郭嘉可以看透过去与未来之事。,TRUE
character_skills_localised_name_hv_skill_ability_foresight,character_skills_localised_name_hv_skill_ability,远见,TRUE
effects_description_hv_effect_unlock_foresight,effects_description_hv_effect_unlock,技能：远见,TRUE
special_ability_phases_onscreen_name_hv_ability_foresight,special_ability_phases_onscreen_name_hv_ability,远见,TRUE
unit_abilities_onscreen_name_hv_ability_foresight,unit_abilities_onscreen_name_hv_ability,远见,TRUE
unit_abilities_tooltip_text_hv_ability_foresight,unit_abilities_tooltip_text_hv_ability,郭嘉可以看透过去与未来之事。,TRUE
unit_ability_types_localised_description_hv_ability_foresight,unit_ability_types_localised_description_hv_ability,远见,TRUE
unit_ability_types_onscreen_name_hv_ability_foresight,unit_ability_types_onscreen_name_hv_ability,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_kingmaker,character_skills_localised_description_hv_skill_ability,荀彧是位有能辅佐帝王之士，没有人会怀疑这一点。,TRUE
character_skills_localised_name_hv_skill_ability_kingmaker,character_skills_localised_name_hv_skill_ability,王佐,TRUE
effects_description_hv_effect_unlock_kingmaker,effects_description_hv_effect_unlock,技能：王佐,TRUE
special_ability_phases_onscreen_name_hv_ability_kingmaker,special_ability_phases_onscreen_name_hv_ability,王佐,TRUE
unit_abilities_onscreen_name_hv_ability_kingmaker,unit_abilities_onscreen_name_hv_ability,王佐,TRUE
unit_abilities_tooltip_text_hv_ability_kingmaker,unit_abilities_tooltip_text_hv_ability,荀彧是位有能辅佐帝王之士，没有人会怀疑这一点。,TRUE
unit_ability_types_localised_description_hv_ability_kingmaker,unit_ability_types_localised_description_hv_ability,王佐,TRUE
unit_ability_types_onscreen_name_hv_ability_kingmaker,unit_ability_types_onscreen_name_hv_ability,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_whitewater,character_skills_localised_description_hv_skill_ability,此等神迹足以令敌人停下脚步,TRUE
character_skills_localised_name_hv_skill_ability_whitewater,character_skills_localised_name_hv_skill_ability,湍流,TRUE
effects_description_hv_effect_unlock_whitewater,effects_description_hv_effect_unlock,技能：湍流,TRUE
special_ability_phases_onscreen_name_hv_ability_whitewater,special_ability_phases_onscreen_name_hv_ability,湍流,TRUE
unit_abilities_onscreen_name_hv_ability_whitewater,unit_abilities_onscreen_name_hv_ability,湍流,TRUE
unit_abilities_tooltip_text_hv_ability_whitewater,unit_abilities_tooltip_text_hv_ability,此等神迹足以令敌人停下脚步,TRUE
unit_ability_types_localised_description_hv_ability_whitewater,unit_ability_types_localised_description_hv_ability,湍流,TRUE
unit_ability_types_onscreen_name_hv_ability_whitewater,unit_ability_types_onscreen_name_hv_ability,被动减益,TRUE
character_skills_localised_description_hv_skill_ability_sight_of_the_dragon,character_skills_localised_description_hv_skill_ability_sight_of_the,敌人已经暴露，他们岂能逃脱大地的掌控！,TRUE
character_skills_localised_name_hv_skill_ability_sight_of_the_dragon,character_skills_localised_name_hv_skill_ability_sight_of_the,龙睛,TRUE
effects_description_hv_effect_unlock_sight_of_the_dragon,effects_description_hv_effect_unlock_sight_of_the,技能：龙睛,TRUE
special_ability_phases_onscreen_name_hv_ability_sight_of_the_dragon,special_ability_phases_onscreen_name_hv_ability_sight_of_the,龙睛,TRUE
unit_abilities_onscreen_name_hv_ability_sight_of_the_dragon,unit_abilities_onscreen_name_hv_ability_sight_of_the,龙睛,TRUE
unit_abilities_tooltip_text_hv_ability_sight_of_the_dragon,unit_abilities_tooltip_text_hv_ability_sight_of_the,敌人已经暴露，他们岂能逃脱大地的掌控！,TRUE
unit_ability_types_localised_description_hv_ability_sight_of_the_dragon,unit_ability_types_localised_description_hv_ability_sight_of_the,龙睛,TRUE
unit_ability_types_onscreen_name_hv_ability_sight_of_the_dragon,unit_ability_types_onscreen_name_hv_ability_sight_of_the,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_way_of_the_wind,character_skills_localised_description_hv_skill_ability_way_of_the,诸葛亮精通天文地理，故而可以预测风的来临,TRUE
character_skills_localised_name_hv_skill_ability_way_of_the_wind,character_skills_localised_name_hv_skill_ability_way_of_the,风道,TRUE
effects_description_hv_effect_unlock_way_of_the_wind,effects_description_hv_effect_unlock_way_of_the,技能：风道,TRUE
special_ability_phases_onscreen_name_hv_ability_way_of_the_wind,special_ability_phases_onscreen_name_hv_ability_way_of_the,风道,TRUE
unit_abilities_onscreen_name_hv_ability_way_of_the_wind,unit_abilities_onscreen_name_hv_ability_way_of_the,风道,TRUE
unit_abilities_tooltip_text_hv_ability_way_of_the_wind,unit_abilities_tooltip_text_hv_ability_way_of_the,诸葛亮精通天文地理，故而可以预测风的来临,TRUE
unit_ability_types_localised_description_hv_ability_way_of_the_wind,unit_ability_types_localised_description_hv_ability_way_of_the,风道,TRUE
unit_ability_types_onscreen_name_hv_ability_way_of_the_wind,unit_ability_types_onscreen_name_hv_ability_way_of_the,主动增益,TRUE
character_skills_localised_description_hv_skill_ability_from_the_ashes,character_skills_localised_description_hv_skill_ability_from_the,庞统牺牲己身，协助同袍兄弟。,TRUE
character_skills_localised_name_hv_skill_ability_from_the_ashes,character_skills_localised_name_hv_skill_ability_from_the,涅槃重生,TRUE
effects_description_hv_effect_unlock_from_the_ashes,effects_description_hv_effect_unlock_from_the,技能：涅槃重生,TRUE
special_ability_phases_onscreen_name_hv_ability_from_the_ashes,special_ability_phases_onscreen_name_hv_ability_from_the,涅槃重生,TRUE
unit_abilities_onscreen_name_hv_ability_from_the_ashes,unit_abilities_onscreen_name_hv_ability_from_the,涅槃重生,TRUE
unit_abilities_tooltip_text_hv_ability_from_the_ashes,unit_abilities_tooltip_text_hv_ability_from_the,庞统牺牲己身，协助同袍兄弟。,TRUE
unit_ability_types_localised_description_hv_ability_from_the_ashes,unit_ability_types_localised_description_hv_ability_from_the,涅槃重生,TRUE
unit_ability_types_onscreen_name_hv_ability_from_the_ashes,unit_ability_types_onscreen_name_hv_ability_from_the,主动增益,TRUE
character_skills_localised_description_hv_skill_ability_zhou_the_youth,character_skills_localised_description_hv_skill_ability_zhou_the,周瑜的情操足以激励他人。,TRUE
character_skills_localised_name_hv_skill_ability_zhou_the_youth,character_skills_localised_name_hv_skill_ability_zhou_the,美周郎,TRUE
effects_description_hv_effect_unlock_zhou_the_youth,effects_description_hv_effect_unlock_zhou_the,技能：美周郎,TRUE
special_ability_phases_onscreen_name_hv_ability_zhou_the_youth,special_ability_phases_onscreen_name_hv_ability_zhou_the,美周郎,TRUE
unit_abilities_onscreen_name_hv_ability_zhou_the_youth,unit_abilities_onscreen_name_hv_ability_zhou_the,美周郎,TRUE
unit_abilities_tooltip_text_hv_ability_zhou_the_youth,unit_abilities_tooltip_text_hv_ability_zhou_the,周瑜的情操足以激励他人。,TRUE
unit_ability_types_localised_description_hv_ability_zhou_the_youth,unit_ability_types_localised_description_hv_ability_zhou_the,美周郎,TRUE
unit_ability_types_onscreen_name_hv_ability_zhou_the_youth,unit_ability_types_onscreen_name_hv_ability_zhou_the,被动增益,TRUE
character_skills_localised_description_hv_skill_ability_rain_of_fire,character_skills_localised_description_hv_skill_ability_rain_of,对目标范围内进行毁灭性射击。,TRUE
character_skills_localised_name_hv_skill_ability_rain_of_fire,character_skills_localised_name_hv_skill_ability_rain_of,天降箭雨,TRUE
effects_description_hv_effect_unlock_rain_of_fire,effects_description_hv_effect_unlock_rain_of,技能：天降箭雨,TRUE
special_ability_phases_onscreen_name_hv_ability_rain_of_fire,special_ability_phases_onscreen_name_hv_ability_rain_of,天降箭雨,TRUE
unit_abilities_onscreen_name_hv_ability_rain_of_fire,unit_abilities_onscreen_name_hv_ability_rain_of,天降箭雨,TRUE
unit_abilities_tooltip_text_hv_ability_rain_of_fire,unit_abilities_tooltip_text_hv_ability_rain_of,对目标范围内进行毁灭性射击。,TRUE
unit_ability_types_localised_description_hv_ability_rain_of_fire,unit_ability_types_localised_description_hv_ability_rain_of,天降箭雨,TRUE
unit_ability_types_onscreen_name_hv_ability_rain_of_fire,unit_ability_types_onscreen_name_hv_ability_rain_of,主动技能,TRUE
character_skills_localised_description_hv_skill_ability_hidden_strike,character_skills_localised_description_hv_skill_ability_hidden,明枪易挡，暗箭难防。,TRUE
character_skills_localised_name_hv_skill_ability_hidden_strike,character_skills_localised_name_hv_skill_ability_hidden,暗箭,TRUE
effects_description_hv_effect_unlock_hidden_strike,effects_description_hv_effect_unlock_hidden,技能：暗箭,TRUE
special_ability_phases_onscreen_name_hv_ability_hidden_strike,special_ability_phases_onscreen_name_hv_ability_hidden,暗箭,TRUE
unit_abilities_onscreen_name_hv_ability_hidden_strike,unit_abilities_onscreen_name_hv_ability_hidden,暗箭,TRUE
unit_abilities_tooltip_text_hv_ability_hidden_strike,unit_abilities_tooltip_text_hv_ability_hidden,明枪易挡，暗箭难防。,TRUE
unit_ability_types_localised_description_hv_ability_hidden_strike,unit_ability_types_localised_description_hv_ability_hidden,暗箭,TRUE
unit_ability_types_onscreen_name_hv_ability_hidden_strike,unit_ability_types_onscreen_name_hv_ability_hidden,远程杀伤,TRUE
character_skills_localised_description_hv_skill_ability_heavenly_grace,character_skills_localised_description_hv_skill_ability_heavenly,貂蝉能以自己的闭月之容倾倒身边所有人。,TRUE
character_skills_localised_name_hv_skill_ability_heavenly_grace,character_skills_localised_name_hv_skill_ability_heavenly,天人之姿,TRUE
effects_description_hv_effect_unlock_heavenly_grace,effects_description_hv_effect_unlock_heavenly,技能：天人之姿,TRUE
special_ability_phases_onscreen_name_hv_ability_heavenly_grace,special_ability_phases_onscreen_name_hv_ability_heavenly,天人之姿,TRUE
unit_abilities_onscreen_name_hv_ability_heavenly_grace,unit_abilities_onscreen_name_hv_ability_heavenly,天人之姿,TRUE
unit_abilities_tooltip_text_hv_ability_heavenly_grace,unit_abilities_tooltip_text_hv_ability_heavenly,貂蝉能以自己的闭月之容倾倒身边所有人。,TRUE
unit_ability_types_localised_description_hv_ability_heavenly_grace,unit_ability_types_localised_description_hv_ability_heavenly,天人之姿,TRUE
unit_ability_types_onscreen_name_hv_ability_heavenly_grace,unit_ability_types_onscreen_name_hv_ability_heavenly,被动减益,TRUE
character_skills_localised_description_hv_skill_ability_wisdom_of_the_river,character_skills_localised_description_hv_skill_ability_wisdom_of_the,知敌表里，则彼难守，我易攻,TRUE
character_skills_localised_name_hv_skill_ability_wisdom_of_the_river,character_skills_localised_name_hv_skill_ability_wisdom_of_the,水圣,TRUE
effects_description_hv_effect_unlock_wisdom_of_the_river,effects_description_hv_effect_unlock_wisdom_of_the,技能：水圣,TRUE
